Circle Test @ YYE. Version 1.1.0.. Simulation on 2023- 6- 2   14h25
# No. Particle  1000000, Rho ratio  2.00, Reactivity 1.00E-01, Diff coef 1.00E+00
 # r0, θ0 =   0.90000000000000002        0.0000000000000000     

       1            2.35107320E-02
       2            2.20377117E-02
       3            2.07414373E-02
       4            1.97780779E-02
       5            1.90374811E-02
       6            1.84451188E-02
       7            1.79566975E-02
       8            1.75447890E-02
       9            1.71915100E-02
      10            1.68846659E-02
      11            1.66156054E-02
      12            1.63779623E-02
      13            1.61668999E-02
      14            1.59786615E-02
      15            1.58102974E-02
      16            1.56594814E-02
      17            1.55243612E-02
      18            1.54034302E-02
      19            1.52954288E-02
      20            1.51992879E-02
      21            1.51141076E-02
      22            1.50391510E-02
      23            1.49738277E-02
      24            1.49176604E-02
      25            1.48702477E-02
      26            1.48312403E-02
      27            1.48003422E-02
      28            1.47773260E-02
      29            1.47620433E-02
      30            1.47544165E-02
      31            1.47544165E-02
      32            1.47620433E-02
      33            1.47773260E-02
      34            1.48003422E-02
      35            1.48312403E-02
      36            1.48702477E-02
      37            1.49176604E-02
      38            1.49738277E-02
      39            1.50391510E-02
      40            1.51141076E-02
      41            1.51992879E-02
      42            1.52954288E-02
      43            1.54034302E-02
      44            1.55243612E-02
      45            1.56594814E-02
      46            1.58102974E-02
      47            1.59786615E-02
      48            1.61668999E-02
      49            1.63779623E-02
      50            1.66156054E-02
      51            1.68846659E-02
      52            1.71915100E-02
      53            1.75447890E-02
      54            1.79566975E-02
      55            1.84451188E-02
      56            1.90374811E-02
      57            1.97780779E-02
      58            2.07414373E-02
      59            2.20377117E-02
      60            2.35107320E-02
