Circle Test @ YYE. Version 1.1.0.. Simulation on 2023- 6- 2   14h25
# Polygon        60, Circle Radius    1.00, Thickness 1.00E-03
# No. Particle  1000000, Rho ratio  2.00, Reactivity 1.00E-01, Diff coef 1.00E+00

#   Segment Index   Hitting Probability

 # r0, θ0 =   0.90000000000000002        0.0000000000000000     

       1            2.32580000E-02
       2            2.20910000E-02
       3            2.05920000E-02
       4            1.96710000E-02
       5            1.90670000E-02
       6            1.84750000E-02
       7            1.80140000E-02
       8            1.75590000E-02
       9            1.72790000E-02
      10            1.68270000E-02
      11            1.63810000E-02
      12            1.63950000E-02
      13            1.63890000E-02
      14            1.60990000E-02
      15            1.59030000E-02
      16            1.56790000E-02
      17            1.54470000E-02
      18            1.53470000E-02
      19            1.52350000E-02
      20            1.50390000E-02
      21            1.50200000E-02
      22            1.49860000E-02
      23            1.48800000E-02
      24            1.50910000E-02
      25            1.47600000E-02
      26            1.47900000E-02
      27            1.46970000E-02
      28            1.44610000E-02
      29            1.47960000E-02
      30            1.47810000E-02
      31            1.47470000E-02
      32            1.48710000E-02
      33            1.48200000E-02
      34            1.47500000E-02
      35            1.48140000E-02
      36            1.48770000E-02
      37            1.51150000E-02
      38            1.51080000E-02
      39            1.50590000E-02
      40            1.52480000E-02
      41            1.51270000E-02
      42            1.53530000E-02
      43            1.55270000E-02
      44            1.54440000E-02
      45            1.54550000E-02
      46            1.60010000E-02
      47            1.59410000E-02
      48            1.60970000E-02
      49            1.65830000E-02
      50            1.68700000E-02
      51            1.67190000E-02
      52            1.71800000E-02
      53            1.75190000E-02
      54            1.80380000E-02
      55            1.85770000E-02
      56            1.90260000E-02
      57            1.97560000E-02
      58            2.06420000E-02
      59            2.21820000E-02
      60            2.35450000E-02
