PSD @ YYE. Simulation done on 2023- 5- 3   12h14
           1 ,   1.2200000000000000E-004 ,
           2 ,   2.7399999999999999E-004 ,
           3 ,   4.4000000000000002E-004 ,
           4 ,   1.9540000000000000E-003 ,
           5 ,   4.5779999999999996E-003 ,
           6 ,   1.2890000000000000E-003 ,
           7 ,   8.5700000000000001E-004 ,
           8 ,   3.4000000000000002E-004 ,
           9 ,   3.3700000000000001E-004 ,
          10 ,   9.4700000000000003E-004 ,
          11 ,   1.6540000000000001E-003 ,
          12 ,   9.1149999999999998E-003 ,
          13 ,   1.3167999999999999E-002 ,
          14 ,   8.6110000000000006E-003 ,
          15 ,   9.6209999999999993E-003 ,
          16 ,   3.0686999999999999E-002 ,
          17 ,   3.0589000000000002E-002 ,
          18 ,   9.7050000000000001E-003 ,
          19 ,   8.4709999999999994E-003 ,
          20 ,   1.3121000000000001E-002 ,
          21 ,   8.8109999999999994E-003 ,
          22 ,   1.5770000000000001E-003 ,
          23 ,   9.9700000000000006E-004 ,
          24 ,   3.2499999999999999E-004 ,
          25 ,   3.4699999999999998E-004 ,
          26 ,   9.1699999999999995E-004 ,
          27 ,   1.3829999999999999E-003 ,
          28 ,   4.6769999999999997E-003 ,
          29 ,   1.9650000000000002E-003 ,
          30 ,   4.4900000000000002E-004 ,
          31 ,   2.5099999999999998E-004 ,
          32 ,   8.0000000000000007E-005 ,
          33 ,   8.5000000000000006E-005 ,
          34 ,   2.5700000000000001E-004 ,
          35 ,   3.8499999999999998E-004 ,
          36 ,   1.9520000000000000E-003 ,
          37 ,   4.6560000000000004E-003 ,
          38 ,   1.3979999999999999E-003 ,
          39 ,   8.5800000000000004E-004 ,
          40 ,   3.5300000000000002E-004 ,
          41 ,   3.3799999999999998E-004 ,
          42 ,   9.0899999999999998E-004 ,
          43 ,   1.6050000000000001E-003 ,
          44 ,   9.0600000000000003E-003 ,
          45 ,   1.2836000000000000E-002 ,
          46 ,   8.4239999999999992E-003 ,
          47 ,   9.6640000000000007E-003 ,
          48 ,   3.0461999999999999E-002 ,
          49 ,   3.0735999999999999E-002 ,
          50 ,   9.7070000000000004E-003 ,
          51 ,   8.3809999999999996E-003 ,
          52 ,   1.2973999999999999E-002 ,
          53 ,   9.0139999999999994E-003 ,
          54 ,   1.6760000000000000E-003 ,
          55 ,   9.8700000000000003E-004 ,
          56 ,   3.5700000000000000E-004 ,
          57 ,   3.4000000000000002E-004 ,
          58 ,   8.5300000000000003E-004 ,
          59 ,   1.3810000000000001E-003 ,
          60 ,   4.6070000000000000E-003 ,
          61 ,   1.8590000000000000E-003 ,
          62 ,   4.2099999999999999E-004 ,
          63 ,   2.7399999999999999E-004 ,
          64 ,   1.0900000000000001E-004 ,
          65 ,   9.2999999999999997E-005 ,
          66 ,   2.6200000000000003E-004 ,
          67 ,   4.2900000000000002E-004 ,
          68 ,   1.8460000000000000E-003 ,
          69 ,   4.5529999999999998E-003 ,
          70 ,   1.3470000000000001E-003 ,
          71 ,   8.6300000000000005E-004 ,
          72 ,   3.8299999999999999E-004 ,
          73 ,   3.2600000000000001E-004 ,
          74 ,   9.3999999999999997E-004 ,
          75 ,   1.6040000000000000E-003 ,
          76 ,   8.6470000000000002E-003 ,
          77 ,   1.3063000000000000E-002 ,
          78 ,   8.4700000000000001E-003 ,
          79 ,   9.4669999999999997E-003 ,
          80 ,   3.0311000000000001E-002 ,
          81 ,   3.0523000000000002E-002 ,
          82 ,   9.4999999999999998E-003 ,
          83 ,   8.4440000000000001E-003 ,
          84 ,   1.3110999999999999E-002 ,
          85 ,   8.6850000000000000E-003 ,
          86 ,   1.6420000000000000E-003 ,
          87 ,   9.6500000000000004E-004 ,
          88 ,   3.8900000000000002E-004 ,
          89 ,   3.2400000000000001E-004 ,
          90 ,   8.4300000000000000E-004 ,
          91 ,   1.3619999999999999E-003 ,
          92 ,   4.6540000000000002E-003 ,
          93 ,   1.9000000000000000E-003 ,
          94 ,   4.4299999999999998E-004 ,
          95 ,   2.7799999999999998E-004 ,
          96 ,   9.3999999999999994E-005 ,
          97 ,   9.6000000000000002E-005 ,
          98 ,   2.6600000000000001E-004 ,
          99 ,   4.5199999999999998E-004 ,
         100 ,   1.8619999999999999E-003 ,
         101 ,   4.6200000000000000E-003 ,
         102 ,   1.3410000000000000E-003 ,
         103 ,   8.6499999999999999E-004 ,
         104 ,   3.3599999999999998E-004 ,
         105 ,   3.3700000000000001E-004 ,
         106 ,   8.9300000000000002E-004 ,
         107 ,   1.5590000000000001E-003 ,
         108 ,   9.0510000000000000E-003 ,
         109 ,   1.3027000000000000E-002 ,
         110 ,   8.2470000000000009E-003 ,
         111 ,   9.7859999999999996E-003 ,
         112 ,   3.0490000000000000E-002 ,
         113 ,   3.0136000000000000E-002 ,
         114 ,   9.6100000000000005E-003 ,
         115 ,   8.5360000000000002E-003 ,
         116 ,   1.2940000000000000E-002 ,
         117 ,   8.9660000000000000E-003 ,
         118 ,   1.6459999999999999E-003 ,
         119 ,   9.7300000000000002E-004 ,
         120 ,   3.2400000000000001E-004 ,
         121 ,   3.2600000000000001E-004 ,
         122 ,   8.6399999999999997E-004 ,
         123 ,   1.3480000000000000E-003 ,
         124 ,   4.6420000000000003E-003 ,
         125 ,   1.9080000000000000E-003 ,
         126 ,   4.2700000000000002E-004 ,
         127 ,   2.5500000000000002E-004 ,
         128 ,   1.0000000000000000E-004 ,
         129 ,   1.0200000000000000E-004 ,
         130 ,   2.4100000000000000E-004 ,
         131 ,   4.3899999999999999E-004 ,
         132 ,   1.8829999999999999E-003 ,
         133 ,   4.5649999999999996E-003 ,
         134 ,   1.2970000000000000E-003 ,
         135 ,   8.3799999999999999E-004 ,
         136 ,   3.6699999999999998E-004 ,
         137 ,   3.6299999999999999E-004 ,
         138 ,   9.1699999999999995E-004 ,
         139 ,   1.5989999999999999E-003 ,
         140 ,   8.9660000000000000E-003 ,
         141 ,   1.2772000000000000E-002 ,
         142 ,   8.6429999999999996E-003 ,
         143 ,   9.7739999999999997E-003 ,
         144 ,   3.0568999999999999E-002 ,
         145 ,   3.0568999999999999E-002 ,
         146 ,   9.6159999999999995E-003 ,
         147 ,   8.4630000000000000E-003 ,
         148 ,   1.2899000000000001E-002 ,
         149 ,   8.8800000000000007E-003 ,
         150 ,   1.6770000000000001E-003 ,
         151 ,   9.1399999999999999E-004 ,
         152 ,   3.2299999999999999E-004 ,
         153 ,   3.4699999999999998E-004 ,
         154 ,   8.7000000000000001E-004 ,
         155 ,   1.3590000000000000E-003 ,
         156 ,   4.5659999999999997E-003 ,
         157 ,   1.9390000000000000E-003 ,
         158 ,   4.2299999999999998E-004 ,
         159 ,   2.5599999999999999E-004 ,
         160 ,   1.0100000000000000E-004 ,
         161 ,   9.5000000000000005E-005 ,
         162 ,   2.3499999999999999E-004 ,
         163 ,   4.1300000000000001E-004 ,
         164 ,   1.9530000000000001E-003 ,
         165 ,   4.6070000000000000E-003 ,
         166 ,   1.3389999999999999E-003 ,
         167 ,   8.4800000000000001E-004 ,
         168 ,   3.2800000000000000E-004 ,
         169 ,   3.7599999999999998E-004 ,
         170 ,   9.2699999999999998E-004 ,
         171 ,   1.5550000000000000E-003 ,
         172 ,   8.8850000000000005E-003 ,
         173 ,   1.3134000000000000E-002 ,
         174 ,   8.4189999999999994E-003 ,
         175 ,   9.5549999999999993E-003 ,
         176 ,   3.0608000000000000E-002 ,
         177 ,   3.0606000000000001E-002 ,
         178 ,   9.6340000000000002E-003 ,
         179 ,   8.5410000000000000E-003 ,
         180 ,   1.3013000000000000E-002 ,
         181 ,   8.9789999999999991E-003 ,
         182 ,   1.5860000000000000E-003 ,
         183 ,   9.5900000000000000E-004 ,
         184 ,   3.1399999999999999E-004 ,
         185 ,   3.4499999999999998E-004 ,
         186 ,   8.6799999999999996E-004 ,
         187 ,   1.3530000000000000E-003 ,
         188 ,   4.6200000000000000E-003 ,
         189 ,   1.9210000000000000E-003 ,
         190 ,   4.5300000000000001E-004 ,
         191 ,   2.9500000000000001E-004 ,
         192 ,   1.3200000000000001E-004 ,
