Circle Test @ YYE. Version 1.0.0.. Simulation on 2023- 6- 1   21h 2
# Polygon        60, Circle Radius    1.00, Thickness 1.00E-03
# No. Particle  5000000, Rho ratio  2.00, Reactivity 1.00E+01, Diff coef 1.00E+00

#   Segment Index   Hitting Probability

 r0, θ0 =   0.50000000000000000        0.0000000000000000     

       1            4.44314000E-02
       2            4.30864000E-02
       3            4.03650000E-02
       4            3.70324000E-02
       5            3.32416000E-02
       6            2.96976000E-02
       7            2.63532000E-02
       8            2.32696000E-02
       9            2.07362000E-02
      10            1.85174000E-02
      11            1.65462000E-02
      12            1.49828000E-02
      13            1.35470000E-02
      14            1.24300000E-02
      15            1.14230000E-02
      16            1.05196000E-02
      17            9.76280000E-03
      18            9.20260000E-03
      19            8.67540000E-03
      20            8.09520000E-03
      21            7.88480000E-03
      22            7.39940000E-03
      23            7.10960000E-03
      24            6.95100000E-03
      25            6.68160000E-03
      26            6.55980000E-03
      27            6.44960000E-03
      28            6.35540000E-03
      29            6.32020000E-03
      30            6.32940000E-03
      31            6.26540000E-03
      32            6.33860000E-03
      33            6.36100000E-03
      34            6.47480000E-03
      35            6.51960000E-03
      36            6.76920000E-03
      37            6.92740000E-03
      38            7.19280000E-03
      39            7.46820000E-03
      40            7.83580000E-03
      41            8.18560000E-03
      42            8.70900000E-03
      43            9.19700000E-03
      44            9.81200000E-03
      45            1.04754000E-02
      46            1.14474000E-02
      47            1.24032000E-02
      48            1.34684000E-02
      49            1.49600000E-02
      50            1.66390000E-02
      51            1.85308000E-02
      52            2.07042000E-02
      53            2.34366000E-02
      54            2.62128000E-02
      55            2.97058000E-02
      56            3.32450000E-02
      57            3.69418000E-02
      58            4.01752000E-02
      59            4.30060000E-02
      60            4.46358000E-02
