PSD @ YYE. Simulation done on 2023- 4-26   15h56
   0.0000000000000000        0.0000000000000000     
   237.02102987327623       -234.37607068325590     
   206.13714958250324       -189.71541372596792     
   108.51358955483670       -205.92241474294516     
   22.017922149178915       -153.49825484976253     
   194.31235473392417       -251.02095276360171     
   188.19195917334778       -213.86751190599080     
   235.63698895687597       -271.70477983241773     
   240.87387458347095       -287.84689771377123     
   241.70188047052983       -287.86645742014673     
   240.99331764015781       -287.47671713708473     
   240.51207716314201       -286.37916895760958     
   238.22004218785861       -286.51345923758561     
   239.94729755045924       -285.21367877057929     
   237.12122390869189       -287.21242442584128     
   238.28514869781759       -286.32653497242643     
 #              19
   0.0000000000000000        0.0000000000000000     
   268.21302576512551       -197.92140844544124     
   297.43455231222276       -283.84196009783949     
   293.56713417443649       -280.94322715641221     
   297.18229510170158       -274.10853593398144     
   304.08853931297926       -286.93388534208452     
   302.47147968529043       -287.57969268226117     
   303.25169421796386       -286.81075948179432     
   302.90442372092963       -284.97901229292444     
   301.34450747873996       -288.32983031064339     
 #              20
   0.0000000000000000        0.0000000000000000     
  -232.99632995501150       -238.37747657571688     
  -195.74843975994665       -204.57734228275402     
  -114.64980464065951       -226.83604964753417     
  -185.68672682850450       -188.31875420474017     
  -271.52162523147342       -240.31657436240624     
  -246.82411675230065       -198.74033808887503     
  -310.65004441947804       -262.10056678155490     
  -337.05089373374591       -259.06695343329039     
  -364.11414632440778       -247.05759246329828     
  -396.89642651459263       -272.69627258924487     
  -406.24494925453820       -285.65502073764662     
  -408.43833518660398       -287.73110981648301     
  -409.38186017208847       -287.76182437113226     
  -410.16473999691749       -288.23218034755359     
  -410.50743935327051       -287.95152822067712     
  -411.14691528171358       -287.61288870492058     
  -410.29150484864954       -288.24268178331880     
 #              21
   0.0000000000000000        0.0000000000000000     
  -287.11238221973781       -169.34459273097042     
  -256.62572657064914       -284.71504843281878     
  -260.23133270164328       -286.35269517084100     
  -259.82737665451657       -284.06565682616713     
  -257.18833592976830       -280.28640434019059     
  -248.83919384963011       -281.10042019414021     
  -242.58600093874023       -285.37521570632026     
  -242.05480823324172       -282.11833084801538     
  -248.52229169554374       -283.19691002400009     
  -251.52412764913740       -278.61434247338286     
  -245.40756195905138       -286.60228102281422     
  -247.36549627480048       -287.28288013107090     
  -248.75655041032130       -287.22507975166070     
 #              22
   0.0000000000000000        0.0000000000000000     
   285.49165043778288       -172.06286247015026     
   394.08156062462348       -129.55811666817814     
   397.35887985632132       -141.27806258550009     
   393.29321442598791       -126.64093859868215     
   402.24268201832308       -133.69240513610441     
   405.41428034834331       -127.26318318784854     
 #              23
   0.0000000000000000        0.0000000000000000     
  -209.63405698359929        259.16148105709709     
  -186.52980038771318        277.52582347101935     
  -179.67752384129182        268.73074276266243     
  -171.67528732426521        250.46210908961729     
  -160.74088056875186        213.84689275588906     
  -212.93829537715908        159.90423241268954     
  -263.84369819212446        41.622428177870248     
  -182.85272735394943        41.695076781364783     
  -203.48343536933893        196.47642607936712     
  -167.00362766729265        281.15124808648960     
  -173.95023797171615        278.26101047193134     
 #              24
   0.0000000000000000        0.0000000000000000     
  -252.55965386886848       -217.54248400886758     
  -218.47631528708254       -155.10707730320473     
  -268.84797235147869       -31.401288864501524     
  -197.74765317086292       -40.843075545343432     
  -279.13014478280434       -156.72458202569007     
  -170.25136327482642       -94.705146007631669     
  -146.72540127727262        92.407376558340218     
   48.459305188934110        63.743509553095372     
   285.06591413680633       -28.909223021955377     
   299.40409457704595        25.488287637777510     
   341.06147780476039        19.210727302333972     
   338.24103705136656        18.483871734389467     
   339.50336249131152        13.654378961196603     
 #              25
   0.0000000000000000        0.0000000000000000     
  -216.11188069160482       -253.78488161245662     
  -205.32406529796879       -220.60427293501294     
  -197.16528952189250       -153.02412359407603     
 #              26
   0.0000000000000000        0.0000000000000000     
  -133.32543797269562       -305.50849202681741     
  -153.76863454714012       -304.73903063631508     
  -151.77969104788528       -307.16629685763780     
  -148.90113556724390       -304.92711647058593     
  -148.69704791998549       -312.18365739737521     
  -147.76593676090977       -315.87594932069612     
  -145.23786666367619       -317.00345375113955     
  -145.56782103902668       -321.38477258595327     
  -147.34950633196598       -320.67646249964366     
  -146.95210047745871       -321.28700554369505     
 #              27
   0.0000000000000000        0.0000000000000000     
   214.14368579338444       -255.44782822708692     
   223.50109716401380       -287.33031151957124     
   222.60964172780555       -286.32340719990765     
   223.57884125653663       -284.18068136269579     
   220.60629297427886       -287.55174448363169     
   221.72265377192412       -287.67721922762649     
   221.58111616321989       -286.68939222587517     
   219.69425829770552       -286.07057064323521     
   221.45138382219835       -287.99313748707544     
   220.79198959655011       -288.16726189703576     
   221.29962340257518       -288.18283739471462     
   220.81595685370698       -288.27461540259526     
 #              28
   0.0000000000000000        0.0000000000000000     
  -276.74511303724427       -185.80434204052921     
  -174.06291353593542       -192.03056612257799     
  -81.558014651916778       -220.01299449543350     
  -10.571921909318874       -136.83278790796533     
  -215.35865529781694       -62.778338910632300     
  -348.78638905539265       -70.273961518490609     
  -356.41841740443471       -90.645490316539423     
  -364.14282021447826       -114.76947445600669     
  -366.82155604467397       -145.35533445940121     
  -366.53050993014057       -189.03038035323368     
  -351.12279177240964       -125.09513733010408     
  -314.22534837818296       -95.754132283115553     
  -347.84943829331036       -150.70874787177362     
  -391.89054745871715       -195.45350298381800     
  -404.58233767785782       -150.18428577002555     
  -417.82447397268209       -152.15988279068617     
 #              29
   0.0000000000000000        0.0000000000000000     
  -40.133880661705774        330.90842046424723     
  -98.483800198605095        397.40022330071406     
  -94.117935267086210        395.69916385301445     
  -100.14350679224302        388.59286160582002     
  -105.48220950496822        383.11111324945222     
  -108.08577700498711        388.25954167020421     
 #              30
   0.0000000000000000        0.0000000000000000     
  -126.61900910866979        308.34840301751143     
  -106.75571900734798        323.27342424534504     
  -124.45539579423644        352.98640961533158     
  -123.16812189546364        348.77851162355034     
  -130.11670848660114        345.65302176066928     
 #              31
   0.0000000000000000        0.0000000000000000     
   196.84824362549793       -269.00163585500309     
   207.02676376037942       -252.16583232416113     
   215.52198158175540       -287.67302070140659     
   216.41472805569563       -287.21778890481801     
   215.28519955499598       -286.29690789933801     
   212.90709720399821       -286.27258870428085     
   214.59363462420575       -284.56150183145638     
 #              32
   0.0000000000000000        0.0000000000000000     
   32.193926601558680        331.77501744568491     
  -60.914493067051403        350.16348399609666     
  -11.636085595909897        385.84444917816012     
   54.764221082058107        331.70263670504795     
   62.154782769837936        256.66912197928360     
   147.17193688078208        320.83369641475281     
   146.38930926777613        320.65108244086025     
   146.50111714377698        319.08232906206320     
 #              33
   0.0000000000000000        0.0000000000000000     
   189.27745727180744        274.38140476320575     
   197.68429936208182        285.94149639641398     
   194.99109511729375        286.40992856397065     
   197.06815538928470        285.50605966380783     
   197.72685830944937        282.40619734730211     
   203.68548142029738        280.45827926994423     
   197.81465297636584        274.70935895289784     
   209.80241869292269        281.87429875761740     
 #              34
   0.0000000000000000        0.0000000000000000     
   193.31223901789195       -271.55384246406913     
   187.46563023978132       -287.64594642911948     
 #              35
   0.0000000000000000        0.0000000000000000     
  -1.6121217819595930        333.32943490557682     
  -34.884205504277375        217.39508849739778     
  -146.94266716947561        118.03186530540580     
  -317.26300040962570        95.690298777820260     
  -261.89077142958911        68.331233410480422     
  -184.03520007661280        12.103518902982977     
  -90.366752714322615        128.99085667963953     
  -134.72422025920412       -42.336784276016573     
  -16.693831469019912       -207.58450868081476     
   110.21250876197810       -321.33715833031204     
   121.25838327811108       -351.96597188498254     
   128.84956606105291       -350.80592011833494     
   127.31750571043872       -351.50778392720895     
 #              36
   0.0000000000000000        0.0000000000000000     
   278.77839287077290        182.73948336224450     
   331.04784170666983        90.596838943604439     
   344.41197693867508        135.94639310399378     
   307.90245252947540        90.392687927845671     
   374.48917797969517        99.598894794357918     
   385.22172332420269        108.83174861384215     
   376.48206726725255        112.50242185820153     
   367.80271954633548        129.27288294489929     
   336.53301693598002        114.03453311492159     
   390.39981232999895        120.43960916023798     
 #              37
   0.0000000000000000        0.0000000000000000     
   321.73112246159809       -87.179102717974857     
   268.19763643641545       -90.515618618217317     
   167.71682712473086       -75.030746093293587     
   21.094529369671932        32.488283799498930     
   272.93493773780961       -120.48020442799614     
   182.25842588122714       -187.14742262162429     
   272.54549082121605       -140.71335966098121     
   331.65258071228556       -32.845505951389811     
   346.51550527114176       -42.781705713716832     
   356.47961654008179       -42.320982957222697     
 #              38
   0.0000000000000000        0.0000000000000000     
   184.60167588066878        277.54879277914284     
   190.76335577204750        268.28438869062694     
   182.13921742491613        249.80719311611890     
   194.67711999087052        213.01700591847305     
   178.28947783575990        286.87902335234537     
   180.06463067272642        287.15260697891762     
   179.33689222981207        285.81526367973498     
   177.12369853533659        287.62651609771632     
   178.08226145440921        288.05167240148279     
 #              39
   0.0000000000000000        0.0000000000000000     
   327.16537749552759       -63.827320790708413     
   316.08307362217209       -99.396091477951217     
   290.00599797795866       -40.252580452284690     
 #              40
   0.0000000000000000        0.0000000000000000     
  -326.74321583866237       -65.954393443654510     
  -321.54925950784809       -27.620256223717611     
  -299.77112030775072       -17.498310231799046     
  -323.69390671218645       -46.829407974478428     
  -297.74326202078180       -28.514587105677176     
  -258.40391814798636       -50.527089123591836     
  -225.41937791401620       -134.43073510667159     
  -378.25676059747445       -155.21701009589108     
  -416.93549121101756       -153.82765071259357     
  -412.51084550056601       -154.71238535426110     
  -404.91887548727749       -150.28928738505601     
  -409.10936630141674       -162.75345992984080     
  -396.73289375772794       -153.00808214770024     
  -382.31653044653075       -136.92517714236956     
  -380.61262229479439       -110.93908434452220     
  -366.35847106220342       -113.72827789452731     
 #              41
   0.0000000000000000        0.0000000000000000     
   317.95187509204499        100.08854198440335     
   358.50060746342041        148.78067798235119     
 #              42
   0.0000000000000000        0.0000000000000000     
  -246.05361289538132       -224.87492232848220     
  -296.69046508307451       -186.06285866587126     
  -379.00375618648405       -247.33113168741659     
  -395.70733215256672       -209.51159802619728     
  -445.34745787360930       -220.01094094874324     
  -438.64668737399501       -231.14906899294840     
  -452.52041792456862       -251.18505174176050     
  -437.34364014010964       -267.62397351948073     
  -457.93972253322181       -263.27049529216447     
  -435.41746691884305       -270.72209359279736     
  -423.27775950708940       -257.49563582145640     
  -418.37366840825501       -288.28704751777315     
 #              43
   0.0000000000000000        0.0000000000000000     
   274.56171745718530        189.01580467799991     
   373.65991342928550        178.45504738775705     
   331.50090953839174        212.68234860146995     
   265.54960353084033        250.43587504507971     
   286.87827578865824        218.69743288686320     
   341.49449359707756        262.44611845146153     
   322.29503673036777        280.31626517362190     
   325.97135349520937        272.80924225870632     
 #              44
   0.0000000000000000        0.0000000000000000     
   60.512261571982108       -327.79471824688557     
   46.149220878827677       -256.86165722682972     
  -53.073530191346038       -188.87915283325034     
  -108.01390290066837       -48.009730755158131     
  -50.112861822712034        174.97289058509813     
  -138.75117479440058        311.56073480990585     
  -133.35522638048371        300.02791091589091     
  -131.46006993487433        323.12244770926748     
  -122.45551228555942        313.38033843538568     
  -115.44012081260389        338.34888395043095     
  -96.023877515340246        340.42209508716689     
  -61.174359790754430        334.76948474961313     
  -107.21365835484184        284.30275487206723     
  -109.20821740577439        230.66582180457931     
  -172.45545496274738        179.02920007858424     
  -275.93129438942913        215.29187525404100     
  -206.60268467675985        239.34695011951132     
  -167.08926617778636        268.87591119426588     
  -184.60297943748589        278.11057930534582     
  -175.87196432955480        272.16253730404088     
 #              45
   0.0000000000000000        0.0000000000000000     
   321.14382630435335       -89.318273257550089     
   376.06380836685429       -83.612699894440311     
   376.83317115510278       -78.874077451552822     
 #              46
   0.0000000000000000        0.0000000000000000     
   124.02176909679353        309.40218470659300     
   119.82373521695860        335.63646073515707     
   136.16736258301202        340.61988491262525     
 #              47
   0.0000000000000000        0.0000000000000000     
   183.39618079891591       -278.34681959649265     
   191.72969450685224       -272.24545581581503     
   203.35849252263824       -260.63919020240155     
   191.37720936249053       -285.98604467807058     
   192.52089222469013       -283.55228337279925     
   191.83436699951142       -278.47564198719004     
   184.52261067243168       -285.58675082241137     
   181.46014684954395       -285.18746438495469     
   184.82418578414095       -286.10783688522179     
   183.37983169469518       -288.23030214853543     
   183.10653110351666       -287.87932822910170     
   183.76549928208482       -287.43315706089265     
 #              48
   0.0000000000000000        0.0000000000000000     
  -74.262745073655438        324.95562128579394     
  -17.292561532070302        349.12202951430686     
   23.278888079766645        258.66560676938690     
  -63.191789676597551        367.72757548946686     
  -27.403424639966858        332.68809158674145     
  -57.561195726563618        426.56182034611220     
  -46.500382651151760        449.58775175683576     
  -45.571026538079799        473.18020026222337     
  -32.956323796038362        473.52330160669493     
  -47.982479820992893        455.62115098441336     
  -52.103648997819768        474.48677748013847     
 #              49
   0.0000000000000000        0.0000000000000000     
  -230.39457200217612       -240.89303083120762     
  -255.86861075855299       -200.46775668848164     
  -340.21209193414012       -174.64686010657115     
  -416.54872555577884       -202.81040151591026     
  -390.23654635283373       -215.78808076676685     
  -362.01630507423653       -164.41428085383481     
  -344.06760940811961       -218.90108863305346     
  -360.74667897586488       -151.14988105541664     
  -346.62906072968570       -201.02458549534043     
  -379.41513332828816       -119.73687301062228     
  -380.23326178583852       -139.68052649105022     
  -351.29270635890759       -143.73895808953566     
  -394.14905344502824       -107.20337890153110     
  -393.51595678123516       -107.88970388223484     
  -392.44158780326387       -106.41424426071247     
  -391.15514090417622       -104.85961808859683     
  -389.22463427303308       -106.20778104303980     
  -389.36955328210064       -110.90615065208266     
  -386.11696653539104       -117.01895742353690     
  -383.02668894328059       -129.43775301079393     
  -386.77712036729395       -150.79411143313243     
  -401.81200713044171       -125.86338769718402     
  -400.84043891349256       -122.36849845574788     
 #              50
   0.0000000000000000        0.0000000000000000     
   259.45415846306190       -209.27171516317114     
   204.83329673262659       -266.90386314727715     
   220.89850504441713       -252.21041759012272     
   228.72267337687799       -216.59499991550518     
   250.60469989606952       -285.27340067440855     
   247.29501862198967       -284.48739588483357     
