Circle Test @ YYE. Version 1.0.0.. Simulation on 2023- 6- 1   22h15
# No. Particle  1000000, Rho ratio  2.00, Reactivity 1.00E-01, Diff coef 1.00E+00
 r0, θ0 =   0.90000000000000002        0.0000000000000000     

       1            1.65405026E-01
       2           -1.38938141E-02
       3           -1.41198759E-02
       4           -3.56534164E-03
       5            3.07882747E-03
       6            7.19528291E-03
       7            9.85210021E-03
       8            1.15444293E-02
       9            1.25725023E-02
      10            1.32079146E-02
      11            1.36874334E-02
      12            1.41462237E-02
      13            1.45908397E-02
      14            1.49498570E-02
      15            1.51657209E-02
      16            1.52571272E-02
      17            1.53081215E-02
      18            1.54011254E-02
      19            1.55544365E-02
      20            1.57162147E-02
      21            1.58165665E-02
      22            1.58307715E-02
      23            1.57999425E-02
      24            1.57939493E-02
      25            1.58509725E-02
      26            1.59464757E-02
      27            1.60173047E-02
      28            1.60184899E-02
      29            1.59627386E-02
      30            1.59086376E-02
      31            1.59086376E-02
      32            1.59627386E-02
      33            1.60184899E-02
      34            1.60173047E-02
      35            1.59464757E-02
      36            1.58509725E-02
      37            1.57939493E-02
      38            1.57999425E-02
      39            1.58307715E-02
      40            1.58165665E-02
      41            1.57162147E-02
      42            1.55544365E-02
      43            1.54011254E-02
      44            1.53081215E-02
      45            1.52571272E-02
      46            1.51657209E-02
      47            1.49498570E-02
      48            1.45908397E-02
      49            1.41462237E-02
      50            1.36874334E-02
      51            1.32079146E-02
      52            1.25725023E-02
      53            1.15444293E-02
      54            9.85210021E-03
      55            7.19528291E-03
      56            3.07882747E-03
      57           -3.56534164E-03
      58           -1.41198759E-02
      59           -1.38938141E-02
      60            1.65405026E-01
