PSD @ YYE. Version 2.0.2.. Simulation on 2023- 5-31   13h55
          X coord          Y coord          Generation          Radius          Time          Local Time

 #            1
         0.46112748         0.57578035       4        0.00200000        0.24077053        0.08898530
         0.46004701         0.57464139       4        0.00156992        0.24077114        0.08898530
         0.45888969         0.57709060       4        0.00270888        0.24077298        0.08898530
         0.45877506         0.57509389       4        0.00200000        0.24077298        0.08898530
         0.45990721         0.57704568       4        0.00225638        0.24077425        0.08898530
         0.46174466         0.57625589       4        0.00200000        0.24077425        0.08898530
         0.46160312         0.57517070       4        0.00109438        0.24077455        0.08898530
         0.46120519         0.57302776       4        0.00217957        0.24077574        0.08898530
         0.46067408         0.57731752       4        0.00432251        0.24078041        0.08898530
         0.46194185         0.57577066       4        0.00200000        0.24078041        0.08898530
         0.46165068         0.57732320       4        0.00157961        0.24078103        0.08898530
         0.46093256         0.57551071       4        0.00200000        0.24078203        0.09023862
         0.46119271         0.57368963       4        0.00183956        0.24078288        0.09023862
         0.45758317         0.57429909       4        0.00366063        0.24078623        0.09023862
         0.46040493         0.57545984       4        0.00305118        0.24078856        0.09023862
         0.45851700         0.57555692       4        0.00189043        0.24078945        0.09023862
         0.45862873         0.57376705       4        0.00179335        0.24079025        0.09023862
         0.46169843         0.57561539       4        0.00358322        0.24079346        0.09023862
         0.46251665         0.57408557       4        0.00173488        0.24079422        0.09023862
         0.46043204         0.57659807       4        0.00326469        0.24079688        0.09023862
         0.45972149         0.57623294       4        0.00200000        0.24079788        0.09149193
