Circle Test @ YYE. Version 1.0.0.. Simulation on 2023- 6- 1   21h11
# No. Particle  1000000, Rho ratio  2.00, Reactivity 1.00E+00, Diff coef 1.00E+00
 r0, θ0 =   0.50000000000000000        0.0000000000000000     

       1            6.16046645E-02
       2            5.46559978E-02
       3            4.35699973E-02
       4            3.19324269E-02
       5            2.21990576E-02
       6            1.52389083E-02
       7            1.08598661E-02
       8            8.45457591E-03
       9            7.39265159E-03
      10            7.17187198E-03
      11            7.43935312E-03
      12            7.96477649E-03
      13            8.60531609E-03
      14            9.27619776E-03
      15            9.92949450E-03
      16            1.05399482E-02
      17            1.10958749E-02
      18            1.15934792E-02
      19            1.20333626E-02
      20            1.24184136E-02
      21            1.27525515E-02
      22            1.30399959E-02
      23            1.32848530E-02
      24            1.34908938E-02
      25            1.36614441E-02
      26            1.37993394E-02
      27            1.39069148E-02
      28            1.39860125E-02
      29            1.40379959E-02
      30            1.40637644E-02
      31            1.40637644E-02
      32            1.40379959E-02
      33            1.39860125E-02
      34            1.39069148E-02
      35            1.37993394E-02
      36            1.36614441E-02
      37            1.34908938E-02
      38            1.32848530E-02
      39            1.30399959E-02
      40            1.27525515E-02
      41            1.24184136E-02
      42            1.20333626E-02
      43            1.15934792E-02
      44            1.10958749E-02
      45            1.05399482E-02
      46            9.92949450E-03
      47            9.27619776E-03
      48            8.60531609E-03
      49            7.96477649E-03
      50            7.43935312E-03
      51            7.17187198E-03
      52            7.39265159E-03
      53            8.45457591E-03
      54            1.08598661E-02
      55            1.52389083E-02
      56            2.21990576E-02
      57            3.19324269E-02
      58            4.35699973E-02
      59            5.46559978E-02
      60            6.16046645E-02
