Circle Test @ YYE. Version 1.0.0.. Simulation on 2023- 6- 1   21h11
# Polygon        60, Circle Radius    1.00, Thickness 1.00E-03
# No. Particle  1000000, Rho ratio  2.00, Reactivity 1.00E+00, Diff coef 1.00E+00

#   Segment Index   Hitting Probability

 r0, θ0 =   0.50000000000000000        0.0000000000000000     

       1            2.96310000E-02
       2            2.90840000E-02
       3            2.81320000E-02
       4            2.67960000E-02
       5            2.55460000E-02
       6            2.42100000E-02
       7            2.27750000E-02
       8            2.12370000E-02
       9            2.01360000E-02
      10            1.89700000E-02
      11            1.80770000E-02
      12            1.69160000E-02
      13            1.61280000E-02
      14            1.52020000E-02
      15            1.45320000E-02
      16            1.38230000E-02
      17            1.35710000E-02
      18            1.31070000E-02
      19            1.26410000E-02
      20            1.22460000E-02
      21            1.18040000E-02
      22            1.14850000E-02
      23            1.11420000E-02
      24            1.10620000E-02
      25            1.07210000E-02
      26            1.06480000E-02
      27            1.04440000E-02
      28            1.03430000E-02
      29            1.03620000E-02
      30            1.02830000E-02
      31            1.03750000E-02
      32            1.02260000E-02
      33            1.03850000E-02
      34            1.04170000E-02
      35            1.08400000E-02
      36            1.08050000E-02
      37            1.08220000E-02
      38            1.12050000E-02
      39            1.13530000E-02
      40            1.17370000E-02
      41            1.19370000E-02
      42            1.25340000E-02
      43            1.28990000E-02
      44            1.36510000E-02
      45            1.38460000E-02
      46            1.44440000E-02
      47            1.50560000E-02
      48            1.58960000E-02
      49            1.67890000E-02
      50            1.78640000E-02
      51            1.87900000E-02
      52            2.00050000E-02
      53            2.11980000E-02
      54            2.27360000E-02
      55            2.40930000E-02
      56            2.55000000E-02
      57            2.67210000E-02
      58            2.81160000E-02
      59            2.91530000E-02
      60            2.95530000E-02
