PSD @ YYE. Simulation done on 2023- 5- 2   23h53
   117.28395061728396       -381.33628890919726     
   115.22633744855968       -377.77239835864401     
   117.28395061728396       -374.20850780809076     
   121.39917695473252       -374.20850780809076     
   123.45679012345680       -377.77239835864401     
   125.51440329218109       -374.20850780809076     
   129.62962962962965       -374.20850780809076     
   127.57201646090536       -370.64461725753750     
   129.62962962962962       -367.08072670698425     
   125.51440329218109       -367.08072670698431     
   123.45679012345680       -363.51683615643105     
   125.51440329218109       -359.95294560587780     
   129.62962962962965       -359.95294560587780     
   127.57201646090536       -356.38905505532455     
   129.62962962962965       -352.82516450477129     
   133.74485596707819       -352.82516450477129     
   135.80246913580248       -356.38905505532455     
   137.86008230452677       -352.82516450477129     
   141.97530864197532       -352.82516450477129     
   144.03292181069961       -356.38905505532455     
   141.97530864197532       -359.95294560587780     
   146.09053497942386       -359.95294560587780     
   148.14814814814815       -363.51683615643105     
   150.20576131687244       -359.95294560587780     
   154.32098765432102       -359.95294560587780     
   152.26337448559673       -356.38905505532455     
   154.32098765432102       -352.82516450477129     
   158.43621399176956       -352.82516450477129     
   160.49382716049385       -356.38905505532455     
   162.55144032921814       -352.82516450477129     
   166.66666666666669       -352.82516450477129     
   164.60905349794240       -349.26127395421804     
   166.66666666666666       -345.69738340366479     
   162.55144032921814       -345.69738340366484     
   160.49382716049385       -342.13349285311159     
   162.55144032921814       -338.56960230255834     
   166.66666666666671       -338.56960230255834     
   164.60905349794240       -335.00571175200508     
   166.66666666666669       -331.44182120145183     
   162.55144032921811       -331.44182120145183     
   160.49382716049382       -327.87793065089858     
   158.43621399176956       -331.44182120145183     
   154.32098765432099       -331.44182120145183     
   152.26337448559670       -327.87793065089858     
   154.32098765432096       -324.31404010034532     
   150.20576131687244       -324.31404010034538     
   148.14814814814815       -320.75014954979213     
   150.20576131687244       -317.18625899923887     
   154.32098765432102       -317.18625899923887     
   152.26337448559670       -313.62236844868562     
   154.32098765432099       -310.05847789813237     
   158.43621399176956       -310.05847789813237     
   160.49382716049385       -313.62236844868562     
   162.55144032921811       -310.05847789813237     
   166.66666666666669       -310.05847789813237     
   164.60905349794240       -306.49458734757911     
   166.66666666666666       -302.93069679702586     
   162.55144032921814       -302.93069679702592     
   160.49382716049385       -299.36680624647266     
   162.55144032921814       -295.80291569591941     
   166.66666666666671       -295.80291569591941     
   164.60905349794240       -292.23902514536616     
   166.66666666666669       -288.67513459481290     
   170.78189300411523       -288.67513459481290     
   172.83950617283952       -292.23902514536616     
   174.89711934156381       -288.67513459481290     
   179.01234567901236       -288.67513459481290     
   181.06995884773664       -292.23902514536616     
   179.01234567901236       -295.80291569591941     
   183.12757201646090       -295.80291569591941     
   185.18518518518519       -299.36680624647266     
   187.24279835390948       -295.80291569591941     
   191.35802469135805       -295.80291569591941     
   189.30041152263377       -292.23902514536616     
   191.35802469135805       -288.67513459481290     
   195.47325102880660       -288.67513459481290     
   197.53086419753089       -292.23902514536616     
   199.58847736625518       -288.67513459481290     
   203.70370370370372       -288.67513459481290     
   205.76131687242801       -292.23902514536616     
   203.70370370370372       -295.80291569591941     
   207.81893004115227       -295.80291569591941     
   209.87654320987656       -299.36680624647266     
   207.81893004115227       -302.93069679702592     
   203.70370370370370       -302.93069679702592     
   205.76131687242801       -306.49458734757917     
   203.70370370370372       -310.05847789813242     
   207.81893004115227       -310.05847789813242     
   209.87654320987656       -313.62236844868568     
   211.93415637860085       -310.05847789813237     
   216.04938271604939       -310.05847789813237     
   218.10699588477368       -313.62236844868562     
   216.04938271604939       -317.18625899923887     
   220.16460905349794       -317.18625899923887     
   222.22222222222223       -320.75014954979213     
   224.27983539094652       -317.18625899923887     
   228.39506172839509       -317.18625899923887     
   226.33744855967078       -313.62236844868562     
   228.39506172839506       -310.05847789813237     
   232.51028806584361       -310.05847789813237     
   234.56790123456790       -313.62236844868562     
   236.62551440329219       -310.05847789813237     
   240.74074074074073       -310.05847789813237     
   238.68312757201645       -306.49458734757911     
   240.74074074074070       -302.93069679702586     
   236.62551440329219       -302.93069679702592     
   234.56790123456790       -299.36680624647266     
   236.62551440329219       -295.80291569591941     
   240.74074074074076       -295.80291569591941     
   238.68312757201645       -292.23902514536616     
   240.74074074074073       -288.67513459481290     
   244.85596707818928       -288.67513459481290     
   246.91358024691357       -292.23902514536616     
   248.97119341563786       -288.67513459481290     
   253.08641975308640       -288.67513459481290     
   255.14403292181069       -292.23902514536616     
   253.08641975308640       -295.80291569591941     
   257.20164609053495       -295.80291569591941     
   259.25925925925924       -299.36680624647266     
   261.31687242798353       -295.80291569591941     
   265.43209876543210       -295.80291569591941     
   263.37448559670781       -292.23902514536616     
   265.43209876543210       -288.67513459481290     
   269.54732510288068       -288.67513459481290     
   271.60493827160496       -292.23902514536616     
   273.66255144032920       -288.67513459481290     
   277.77777777777777       -288.67513459481290     
   279.83539094650206       -292.23902514536616     
   277.77777777777777       -295.80291569591941     
   281.89300411522635       -295.80291569591941     
   283.95061728395063       -299.36680624647266     
   281.89300411522635       -302.93069679702592     
   277.77777777777777       -302.93069679702592     
   279.83539094650206       -306.49458734757917     
   277.77777777777777       -310.05847789813242     
   281.89300411522635       -310.05847789813242     
   283.95061728395063       -313.62236844868568     
   286.00823045267487       -310.05847789813237     
   290.12345679012344       -310.05847789813237     
   292.18106995884773       -313.62236844868562     
   290.12345679012344       -317.18625899923887     
   294.23868312757202       -317.18625899923887     
   296.29629629629630       -320.75014954979213     
   294.23868312757202       -324.31404010034538     
   290.12345679012344       -324.31404010034538     
   292.18106995884773       -327.87793065089863     
   290.12345679012344       -331.44182120145189     
   286.00823045267487       -331.44182120145189     
   283.95061728395058       -327.87793065089863     
   281.89300411522635       -331.44182120145189     
   277.77777777777777       -331.44182120145189     
   279.83539094650206       -335.00571175200514     
   277.77777777777777       -338.56960230255839     
   281.89300411522635       -338.56960230255834     
   283.95061728395063       -342.13349285311159     
   281.89300411522635       -345.69738340366484     
   277.77777777777777       -345.69738340366484     
   279.83539094650206       -349.26127395421810     
   277.77777777777777       -352.82516450477135     
   281.89300411522635       -352.82516450477135     
   283.95061728395063       -356.38905505532460     
   286.00823045267487       -352.82516450477135     
   290.12345679012344       -352.82516450477135     
   292.18106995884773       -356.38905505532460     
   290.12345679012344       -359.95294560587786     
   294.23868312757202       -359.95294560587780     
   296.29629629629630       -363.51683615643105     
   298.35390946502059       -359.95294560587780     
   302.46913580246917       -359.95294560587780     
   300.41152263374482       -356.38905505532455     
   302.46913580246911       -352.82516450477129     
   306.58436213991769       -352.82516450477129     
   308.64197530864197       -356.38905505532455     
   310.69958847736621       -352.82516450477129     
   314.81481481481478       -352.82516450477129     
   316.87242798353907       -356.38905505532455     
   314.81481481481478       -359.95294560587780     
   318.93004115226336       -359.95294560587780     
   320.98765432098764       -363.51683615643105     
   318.93004115226336       -367.08072670698431     
   314.81481481481478       -367.08072670698431     
   316.87242798353907       -370.64461725753756     
   314.81481481481478       -374.20850780809081     
   318.93004115226336       -374.20850780809081     
   320.98765432098764       -377.77239835864407     
   323.04526748971188       -374.20850780809076     
   327.16049382716045       -374.20850780809076     
   329.21810699588474       -377.77239835864401     
   327.16049382716045       -381.33628890919726     
   331.27572016460903       -381.33628890919726     
   333.33333333333331       -384.90017945975052     
   335.39094650205760       -381.33628890919726     
   339.50617283950618       -381.33628890919726     
   337.44855967078189       -377.77239835864401     
   339.50617283950618       -374.20850780809076     
   343.62139917695475       -374.20850780809076     
   345.67901234567904       -377.77239835864401     
   347.73662551440327       -374.20850780809076     
   351.85185185185185       -374.20850780809076     
   349.79423868312756       -370.64461725753750     
   351.85185185185185       -367.08072670698425     
   347.73662551440327       -367.08072670698431     
   345.67901234567898       -363.51683615643105     
   347.73662551440327       -359.95294560587780     
   351.85185185185185       -359.95294560587780     
   349.79423868312756       -356.38905505532455     
   351.85185185185185       -352.82516450477129     
   355.96707818930042       -352.82516450477129     
   358.02469135802471       -356.38905505532455     
   360.08230452674894       -352.82516450477129     
   364.19753086419752       -352.82516450477129     
   366.25514403292181       -356.38905505532455     
   364.19753086419752       -359.95294560587780     
   368.31275720164609       -359.95294560587780     
   370.37037037037038       -363.51683615643105     
   372.42798353909467       -359.95294560587780     
   376.54320987654324       -359.95294560587780     
   374.48559670781896       -356.38905505532455     
   376.54320987654324       -352.82516450477129     
   380.65843621399182       -352.82516450477129     
   382.71604938271611       -356.38905505532455     
   384.77366255144034       -352.82516450477129     
   388.88888888888891       -352.82516450477129     
   386.83127572016463       -349.26127395421804     
   388.88888888888891       -345.69738340366479     
   384.77366255144034       -345.69738340366484     
   382.71604938271605       -342.13349285311159     
   384.77366255144034       -338.56960230255834     
   388.88888888888891       -338.56960230255834     
   386.83127572016457       -335.00571175200508     
   388.88888888888886       -331.44182120145183     
   384.77366255144034       -331.44182120145183     
   382.71604938271605       -327.87793065089858     
   380.65843621399176       -331.44182120145183     
   376.54320987654324       -331.44182120145183     
   374.48559670781896       -327.87793065089858     
   376.54320987654324       -324.31404010034532     
   372.42798353909467       -324.31404010034538     
   370.37037037037038       -320.75014954979213     
   372.42798353909467       -317.18625899923887     
   376.54320987654324       -317.18625899923887     
   374.48559670781896       -313.62236844868562     
   376.54320987654324       -310.05847789813237     
   380.65843621399182       -310.05847789813237     
   382.71604938271611       -313.62236844868562     
   384.77366255144034       -310.05847789813237     
   388.88888888888891       -310.05847789813237     
   386.83127572016463       -306.49458734757911     
   388.88888888888891       -302.93069679702586     
   384.77366255144034       -302.93069679702592     
   382.71604938271605       -299.36680624647266     
   384.77366255144034       -295.80291569591941     
   388.88888888888891       -295.80291569591941     
   386.83127572016463       -292.23902514536616     
   388.88888888888891       -288.67513459481290     
   393.00411522633749       -288.67513459481290     
   395.06172839506178       -292.23902514536616     
   397.11934156378601       -288.67513459481290     
   401.23456790123458       -288.67513459481290     
   403.29218106995887       -292.23902514536616     
   401.23456790123458       -295.80291569591941     
   405.34979423868310       -295.80291569591935     
   407.40740740740739       -299.36680624647261     
   409.46502057613168       -295.80291569591935     
   413.58024691358025       -295.80291569591935     
   411.52263374485597       -292.23902514536616     
   413.58024691358025       -288.67513459481290     
   417.69547325102883       -288.67513459481290     
   419.75308641975312       -292.23902514536616     
   421.81069958847735       -288.67513459481290     
   425.92592592592592       -288.67513459481290     
   427.98353909465021       -292.23902514536616     
   425.92592592592592       -295.80291569591941     
   430.04115226337450       -295.80291569591941     
   432.09876543209879       -299.36680624647266     
   430.04115226337450       -302.93069679702592     
   425.92592592592592       -302.93069679702592     
   427.98353909465021       -306.49458734757917     
   425.92592592592592       -310.05847789813242     
   430.04115226337450       -310.05847789813242     
   432.09876543209879       -313.62236844868568     
   434.15637860082302       -310.05847789813237     
   438.27160493827159       -310.05847789813237     
   440.32921810699588       -313.62236844868562     
   438.27160493827159       -317.18625899923887     
   442.38683127572017       -317.18625899923887     
   444.44444444444446       -320.75014954979213     
   446.50205761316874       -317.18625899923887     
   450.61728395061732       -317.18625899923887     
   448.55967078189303       -313.62236844868562     
   450.61728395061732       -310.05847789813237     
   454.73251028806590       -310.05847789813237     
   456.79012345679018       -313.62236844868562     
   458.84773662551441       -310.05847789813237     
   462.96296296296299       -310.05847789813237     
   460.90534979423870       -306.49458734757911     
   462.96296296296299       -302.93069679702586     
   458.84773662551441       -302.93069679702592     
   456.79012345679013       -299.36680624647266     
   458.84773662551441       -295.80291569591941     
   462.96296296296299       -295.80291569591941     
   460.90534979423870       -292.23902514536616     
   462.96296296296299       -288.67513459481290     
   467.07818930041157       -288.67513459481290     
   469.13580246913585       -292.23902514536616     
   471.19341563786008       -288.67513459481290     
   475.30864197530866       -288.67513459481290     
   477.36625514403295       -292.23902514536616     
   475.30864197530866       -295.80291569591941     
   479.42386831275718       -295.80291569591935     
   481.48148148148147       -299.36680624647261     
   483.53909465020575       -295.80291569591935     
   487.65432098765433       -295.80291569591935     
   485.59670781893004       -292.23902514536616     
   487.65432098765433       -288.67513459481290     
   491.76954732510291       -288.67513459481290     
   493.82716049382719       -292.23902514536616     
   495.88477366255142       -288.67513459481290     
   500.00000000000000       -288.67513459481290     
   497.94238683127571       -285.11124404425965     
   500.00000000000000       -281.54735349370640     
   495.88477366255142       -281.54735349370640     
   493.82716049382714       -277.98346294315314     
   495.88477366255142       -274.41957239259989     
   500.00000000000000       -274.41957239259989     
   497.94238683127571       -270.85568184204664     
   500.00000000000000       -267.29179129149338     
   495.88477366255142       -267.29179129149338     
   493.82716049382714       -263.72790074094013     
   491.76954732510291       -267.29179129149344     
   487.65432098765433       -267.29179129149344     
   485.59670781893004       -263.72790074094019     
   487.65432098765433       -260.16401019038693     
   483.53909465020575       -260.16401019038693     
   481.48148148148147       -256.60011963983368     
   483.53909465020575       -253.03622908928043     
   487.65432098765433       -253.03622908928043     
   485.59670781893004       -249.47233853872720     
   487.65432098765433       -245.90844798817395     
   491.76954732510291       -245.90844798817395     
   493.82716049382719       -249.47233853872720     
   495.88477366255142       -245.90844798817395     
   500.00000000000000       -245.90844798817395     
   497.94238683127571       -242.34455743762069     
   500.00000000000000       -238.78066688706744     
   495.88477366255142       -238.78066688706747     
   493.82716049382714       -235.21677633651422     
   495.88477366255142       -231.65288578596096     
   500.00000000000000       -231.65288578596096     
   497.94238683127571       -228.08899523540774     
   500.00000000000000       -224.52510468485448     
   495.88477366255142       -224.52510468485448     
   493.82716049382714       -220.96121413430123     
   491.76954732510291       -224.52510468485448     
   487.65432098765433       -224.52510468485448     
   485.59670781893004       -220.96121413430123     
   487.65432098765433       -217.39732358374800     
   483.53909465020581       -217.39732358374800     
   481.48148148148152       -213.83343303319475     
   479.42386831275724       -217.39732358374798     
   475.30864197530866       -217.39732358374798     
   477.36625514403295       -220.96121413430123     
   475.30864197530866       -224.52510468485445     
   471.19341563786008       -224.52510468485445     
   469.13580246913580       -220.96121413430120     
   467.07818930041157       -224.52510468485445     
   462.96296296296299       -224.52510468485445     
   460.90534979423870       -220.96121413430120     
   462.96296296296299       -217.39732358374795     
   458.84773662551441       -217.39732358374798     
   456.79012345679013       -213.83343303319472     
   458.84773662551441       -210.26954248264147     
   462.96296296296299       -210.26954248264147     
   460.90534979423870       -206.70565193208824     
   462.96296296296299       -203.14176138153499     
   458.84773662551441       -203.14176138153499     
   456.79012345679013       -199.57787083098174     
   454.73251028806590       -203.14176138153496     
   450.61728395061732       -203.14176138153496     
   448.55967078189303       -199.57787083098171     
   450.61728395061732       -196.01398028042846     
   446.50205761316874       -196.01398028042848     
   444.44444444444446       -192.45008972987523     
   446.50205761316874       -188.88619917932198     
   450.61728395061732       -188.88619917932198     
   448.55967078189303       -185.32230862876875     
   450.61728395061732       -181.75841807821550     
   454.73251028806590       -181.75841807821550     
   456.79012345679018       -185.32230862876875     
   458.84773662551441       -181.75841807821550     
   462.96296296296299       -181.75841807821550     
   460.90534979423870       -178.19452752766225     
   462.96296296296299       -174.63063697710899     
   458.84773662551441       -174.63063697710902     
   456.79012345679013       -171.06674642655577     
   458.84773662551441       -167.50285587600251     
   462.96296296296299       -167.50285587600251     
   460.90534979423870       -163.93896532544929     
   462.96296296296299       -160.37507477489604     
   467.07818930041157       -160.37507477489604     
   469.13580246913585       -163.93896532544929     
   471.19341563786008       -160.37507477489604     
   475.30864197530866       -160.37507477489604     
   477.36625514403295       -163.93896532544929     
   475.30864197530866       -167.50285587600254     
   479.42386831275724       -167.50285587600254     
   481.48148148148152       -171.06674642655580     
   483.53909465020581       -167.50285587600254     
   487.65432098765439       -167.50285587600254     
   485.59670781893010       -163.93896532544932     
   487.65432098765439       -160.37507477489606     
   491.76954732510296       -160.37507477489606     
   493.82716049382725       -163.93896532544932     
   495.88477366255148       -160.37507477489606     
   500.00000000000006       -160.37507477489606     
   497.94238683127577       -156.81118422434281     
   500.00000000000006       -153.24729367378959     
   495.88477366255154       -153.24729367378959     
   493.82716049382725       -149.68340312323633     
   495.88477366255154       -146.11951257268308     
   500.00000000000011       -146.11951257268308     
   497.94238683127583       -142.55562202212985     
   500.00000000000011       -138.99173147157660     
   495.88477366255154       -138.99173147157660     
   493.82716049382725       -135.42784092102335     
   491.76954732510296       -138.99173147157657     
   487.65432098765439       -138.99173147157657     
   485.59670781893010       -135.42784092102332     
   487.65432098765439       -131.86395037047009     
   483.53909465020587       -131.86395037047009     
   481.48148148148158       -128.30005981991684     
   483.53909465020587       -124.73616926936360     
   487.65432098765444       -124.73616926936361     
   485.59670781893016       -121.17227871881035     
   487.65432098765444       -117.60838816825711     
   491.76954732510302       -117.60838816825711     
   493.82716049382731       -121.17227871881035     
   495.88477366255154       -117.60838816825711     
   500.00000000000011       -117.60838816825711     
   497.94238683127583       -114.04449761770385     
   500.00000000000011       -110.48060706715060     
   495.88477366255154       -110.48060706715061     
   493.82716049382725       -106.91671651659736     
   495.88477366255154       -103.35282596604412     
   500.00000000000011       -103.35282596604414     
   497.94238683127583       -99.788935415490869     
   500.00000000000011       -96.225044864937630     
   495.88477366255154       -96.225044864937630     
   493.82716049382725       -92.661154314384390     
   491.76954732510302       -96.225044864937630     
   487.65432098765444       -96.225044864937630     
   485.59670781893016       -92.661154314384376     
   487.65432098765444       -89.097263763831123     
   483.53909465020587       -89.097263763831137     
   481.48148148148158       -85.533373213277883     
   479.42386831275729       -89.097263763831123     
   475.30864197530872       -89.097263763831108     
   477.36625514403300       -92.661154314384376     
   475.30864197530872       -96.225044864937615     
   471.19341563786014       -96.225044864937615     
   469.13580246913585       -92.661154314384376     
   467.07818930041162       -96.225044864937615     
   462.96296296296305       -96.225044864937615     
   460.90534979423876       -92.661154314384362     
   462.96296296296305       -89.097263763831108     
   458.84773662551447       -89.097263763831123     
   456.79012345679018       -85.533373213277869     
   458.84773662551447       -81.969482662724616     
   462.96296296296305       -81.969482662724616     
   460.90534979423876       -78.405592112171377     
   462.96296296296305       -74.841701561618123     
   458.84773662551447       -74.841701561618123     
   456.79012345679018       -71.277811011064870     
   454.73251028806595       -74.841701561618109     
   450.61728395061738       -74.841701561618109     
   448.55967078189309       -71.277811011064856     
   450.61728395061738       -67.713920460511602     
   446.50205761316880       -67.713920460511616     
   444.44444444444451       -64.150029909958363     
   442.38683127572023       -67.713920460511616     
   438.27160493827165       -67.713920460511616     
   440.32921810699594       -71.277811011064856     
   438.27160493827165       -74.841701561618109     
   434.15637860082307       -74.841701561618109     
   432.09876543209879       -71.277811011064870     
   430.04115226337456       -74.841701561618109     
   425.92592592592598       -74.841701561618109     
   427.98353909465027       -78.405592112171362     
   425.92592592592598       -81.969482662724616     
   430.04115226337456       -81.969482662724616     
   432.09876543209884       -85.533373213277869     
   430.04115226337456       -89.097263763831123     
   425.92592592592598       -89.097263763831123     
   427.98353909465027       -92.661154314384362     
   425.92592592592598       -96.225044864937615     
   421.81069958847741       -96.225044864937615     
   419.75308641975312       -92.661154314384376     
   417.69547325102889       -96.225044864937615     
   413.58024691358031       -96.225044864937615     
   411.52263374485602       -92.661154314384362     
   413.58024691358031       -89.097263763831108     
   409.46502057613174       -89.097263763831123     
   407.40740740740745       -85.533373213277869     
   405.34979423868316       -89.097263763831108     
   401.23456790123458       -89.097263763831094     
   403.29218106995887       -92.661154314384362     
   401.23456790123458       -96.225044864937601     
   397.11934156378601       -96.225044864937601     
   395.06172839506172       -92.661154314384362     
   393.00411522633749       -96.225044864937601     
   388.88888888888891       -96.225044864937601     
   386.83127572016463       -92.661154314384362     
   388.88888888888891       -89.097263763831108     
   384.77366255144034       -89.097263763831108     
   382.71604938271605       -85.533373213277869     
   384.77366255144034       -81.969482662724616     
   388.88888888888891       -81.969482662724616     
   386.83127572016463       -78.405592112171377     
   388.88888888888891       -74.841701561618123     
   384.77366255144034       -74.841701561618123     
   382.71604938271605       -71.277811011064884     
   380.65843621399182       -74.841701561618123     
   376.54320987654324       -74.841701561618123     
   374.48559670781896       -71.277811011064884     
   376.54320987654324       -67.713920460511630     
   372.42798353909467       -67.713920460511630     
   370.37037037037038       -64.150029909958391     
   372.42798353909467       -60.586139359405145     
   376.54320987654324       -60.586139359405152     
   374.48559670781896       -57.022248808851906     
   376.54320987654324       -53.458358258298659     
   380.65843621399182       -53.458358258298659     
   382.71604938271611       -57.022248808851906     
   384.77366255144034       -53.458358258298666     
   388.88888888888891       -53.458358258298666     
   386.83127572016463       -49.894467707745420     
   388.88888888888891       -46.330577157192167     
   384.77366255144034       -46.330577157192167     
   382.71604938271605       -42.766686606638920     
   384.77366255144034       -39.202796056085674     
   388.88888888888891       -39.202796056085681     
   386.83127572016463       -35.638905505532435     
   388.88888888888891       -32.075014954979189     
   384.77366255144034       -32.075014954979189     
   382.71604938271605       -28.511124404425942     
   380.65843621399182       -32.075014954979181     
   376.54320987654324       -32.075014954979181     
   374.48559670781896       -28.511124404425935     
   376.54320987654324       -24.947233853872699     
   372.42798353909473       -24.947233853872692     
   370.37037037037044       -21.383343303319446     
   368.31275720164615       -24.947233853872685     
   364.19753086419757       -24.947233853872675     
   366.25514403292186       -28.511124404425928     
   364.19753086419757       -32.075014954979167     
   360.08230452674900       -32.075014954979167     
   358.02469135802471       -28.511124404425921     
   355.96707818930048       -32.075014954979160     
   351.85185185185190       -32.075014954979160     
   349.79423868312762       -28.511124404425914     
   351.85185185185190       -24.947233853872664     
   347.73662551440333       -24.947233853872667     
   345.67901234567904       -21.383343303319421     
   347.73662551440333       -17.819452752766175     
   351.85185185185190       -17.819452752766182     
   349.79423868312762       -14.255562202212927     
   351.85185185185190       -10.691671651659680     
   347.73662551440333       -10.691671651659680     
   345.67901234567904       -7.1277811011064367     
   343.62139917695481       -10.691671651659682     
   339.50617283950623       -10.691671651659682     
   337.44855967078195       -7.1277811011064358     
   339.50617283950623       -3.5638905505531846     
   335.39094650205766       -3.5638905505531895     
   333.33333333333337        5.6843418860808015E-014
   335.39094650205766        3.5638905505533014     
   339.50617283950623        3.5638905505532943     
   337.44855967078195        7.1277811011065459     
   339.50617283950623        10.691671651659790     
   343.62139917695481        10.691671651659789     
   345.67901234567910        7.1277811011065442     
   347.73662551440333        10.691671651659787     
   351.85185185185190        10.691671651659785     
   349.79423868312762        14.255562202213033     
   351.85185185185190        17.819452752766285     
   347.73662551440333        17.819452752766281     
   345.67901234567904        21.383343303319528     
   347.73662551440333        24.947233853872770     
   351.85185185185190        24.947233853872763     
   349.79423868312762        28.511124404426017     
   351.85185185185190        32.075014954979260     
   355.96707818930048        32.075014954979252     
   358.02469135802477        28.511124404426006     
   360.08230452674900        32.075014954979252     
   364.19753086419757        32.075014954979245     
   366.25514403292186        28.511124404425995     
   364.19753086419757        24.947233853872756     
   368.31275720164609        24.947233853872742     
   370.37037037037038        21.383343303319492     
   372.42798353909467        24.947233853872742     
   376.54320987654324        24.947233853872721     
   374.48559670781901        28.511124404425988     
   376.54320987654330        32.075014954979238     
   380.65843621399188        32.075014954979231     
   382.71604938271616        28.511124404425985     
   384.77366255144040        32.075014954979231     
   388.88888888888897        32.075014954979224     
   386.83127572016468        35.638905505532470     
   388.88888888888897        39.202796056085710     
   384.77366255144045        39.202796056085717     
   382.71604938271616        42.766686606638963     
   384.77366255144045        46.330577157192202     
   388.88888888888903        46.330577157192195     
   386.83127572016474        49.894467707745449     
   388.88888888888903        53.458358258298688     
   384.77366255144045        53.458358258298695     
   382.71604938271616        57.022248808851955     
   380.65843621399188        53.458358258298702     
   376.54320987654330        53.458358258298709     
   374.48559670781901        57.022248808851955     
   376.54320987654330        60.586139359405195     
   372.42798353909478        60.586139359405202     
   370.37037037037049        64.150029909958448     
   372.42798353909478        67.713920460511687     
   376.54320987654336        67.713920460511673     
   374.48559670781907        71.277811011064941     
   376.54320987654336        74.841701561618180     
   380.65843621399193        74.841701561618180     
   382.71604938271622        71.277811011064941     
   384.77366255144045        74.841701561618180     
   388.88888888888903        74.841701561618180     
   386.83127572016474        78.405592112171433     
   388.88888888888903        81.969482662724687     
   384.77366255144045        81.969482662724673     
   382.71604938271616        85.533373213277926     
   384.77366255144045        89.097263763831165     
   388.88888888888903        89.097263763831151     
   386.83127572016474        92.661154314384419     
   388.88888888888903        96.225044864937658     
   393.00411522633760        96.225044864937658     
   395.06172839506189        92.661154314384419     
   397.11934156378612        96.225044864937644     
   401.23456790123470        96.225044864937644     
   403.29218106995899        92.661154314384390     
   401.23456790123470        89.097263763831137     
   405.34979423868327        89.097263763831151     
   407.40740740740756        85.533373213277898     
   409.46502057613185        89.097263763831151     
   413.58024691358042        89.097263763831151     
   411.52263374485614        92.661154314384390     
   413.58024691358042        96.225044864937644     
   417.69547325102900        96.225044864937644     
   419.75308641975329        92.661154314384405     
   421.81069958847752        96.225044864937630     
   425.92592592592609        96.225044864937630     
   427.98353909465038        92.661154314384376     
   425.92592592592609        89.097263763831137     
   430.04115226337461        89.097263763831137     
   432.09876543209890        85.533373213277883     
   430.04115226337461        81.969482662724644     
   425.92592592592604        81.969482662724658     
   427.98353909465033        78.405592112171391     
   425.92592592592604        74.841701561618152     
   430.04115226337461        74.841701561618152     
   432.09876543209890        71.277811011064884     
   434.15637860082319        74.841701561618137     
   438.27160493827176        74.841701561618137     
   440.32921810699605        71.277811011064884     
   438.27160493827176        67.713920460511645     
   442.38683127572028        67.713920460511645     
   444.44444444444457        64.150029909958391     
   446.50205761316886        67.713920460511630     
   450.61728395061743        67.713920460511616     
   448.55967078189315        71.277811011064884     
   450.61728395061743        74.841701561618123     
   454.73251028806601        74.841701561618123     
   456.79012345679030        71.277811011064884     
   458.84773662551453        74.841701561618109     
   462.96296296296310        74.841701561618109     
   460.90534979423882        78.405592112171362     
   462.96296296296310        81.969482662724616     
   458.84773662551453        81.969482662724602     
   456.79012345679024        85.533373213277855     
   458.84773662551453        89.097263763831094     
   462.96296296296310        89.097263763831080     
   460.90534979423882        92.661154314384348     
   462.96296296296310        96.225044864937587     
   467.07818930041168        96.225044864937587     
   469.13580246913597        92.661154314384348     
   471.19341563786020        96.225044864937573     
   475.30864197530877        96.225044864937573     
   477.36625514403306        92.661154314384319     
   475.30864197530877        89.097263763831066     
   479.42386831275735        89.097263763831080     
   481.48148148148164        85.533373213277827     
   483.53909465020593        89.097263763831080     
   487.65432098765450        89.097263763831080     
   485.59670781893021        92.661154314384319     
   487.65432098765450        96.225044864937573     
   491.76954732510308        96.225044864937573     
   493.82716049382736        92.661154314384333     
   495.88477366255159        96.225044864937558     
   500.00000000000017        96.225044864937558     
   497.94238683127588        99.788935415490812     
   500.00000000000017        103.35282596604407     
   495.88477366255159        103.35282596604405     
   493.82716049382731        106.91671651659730     
   495.88477366255159        110.48060706715056     
   500.00000000000017        110.48060706715056     
   497.94238683127588        114.04449761770380     
   500.00000000000017        117.60838816825705     
   495.88477366255159        117.60838816825705     
   493.82716049382731        121.17227871881029     
   491.76954732510308        117.60838816825704     
   487.65432098765450        117.60838816825704     
   485.59670781893021        121.17227871881029     
   487.65432098765450        124.73616926936354     
   483.53909465020593        124.73616926936353     
   481.48148148148164        128.30005981991678     
   483.53909465020593        131.86395037047004     
   487.65432098765450        131.86395037047004     
   485.59670781893021        135.42784092102326     
   487.65432098765450        138.99173147157651     
   491.76954732510308        138.99173147157651     
   493.82716049382736        135.42784092102326     
   495.88477366255159        138.99173147157651     
   500.00000000000017        138.99173147157651     
   497.94238683127588        142.55562202212977     
   500.00000000000017        146.11951257268302     
   495.88477366255159        146.11951257268299     
   493.82716049382731        149.68340312323625     
   495.88477366255159        153.24729367378950     
   500.00000000000017        153.24729367378950     
   497.94238683127588        156.81118422434272     
   500.00000000000017        160.37507477489598     
   495.88477366255159        160.37507477489598     
   493.82716049382731        163.93896532544923     
   491.76954732510308        160.37507477489598     
   487.65432098765450        160.37507477489598     
   485.59670781893021        163.93896532544923     
   487.65432098765450        167.50285587600246     
   483.53909465020598        167.50285587600246     
   481.48148148148169        171.06674642655571     
