PSD @ YYE. Simulation done on 2023- 4-19   22h14
   210.20101055034741        286.86315833454847     
   206.56832405377912        292.29283032572351     
 #               9
   0.0000000000000000        0.0000000000000000     
  -278.60011190633764       -183.01117112593755     
  -266.22217465922091       -287.95084941245250     
  -266.58164154402181       -287.32206281580909     
  -265.46361506873757       -288.08417831866944     
 #              10
   0.0000000000000000        0.0000000000000000     
  -46.799839514081533        330.03164413820576     
  -27.257127095754566        410.88761233506023     
   48.348849217323647        415.11366688348431     
   16.722531443745069        356.72498342390020     
   56.729253153004102        446.73891490875008     
   41.724231023978000        477.67865611898122     
   33.297726483361110        466.87463665470153     
   28.899346325882977        492.93503680391859     
   37.251097605112122        507.99133177016813     
   37.907821294288503        510.31955484439777     
   37.270204258496321        510.06589428391749     
   36.540121166959139        508.91226123751579     
   38.948888604182414        508.00395598047436     
   39.353484791677005        508.85511725873130     
   39.432047998273610        508.70836500389390     
   39.364872069937441        508.55024626303015     
   39.392039981138801        508.24241054993507     
   39.221292961769166        508.64730206632612     
   39.187317849718653        508.26395720802543     
   39.646837653797107        507.86897778612280     
   39.265209132967755        508.00598640607967     
   38.603400193749060        507.91921738131276     
   38.125478930548155        506.72747539115329     
   35.847117953141371        506.99284828584086     
   37.551813022597621        510.75922431716219     
   36.784996542522038        510.86945179840205     
   35.794086930884305        511.83518110529997     
   34.669932572692240        510.48233178968928     
 #              11
   0.0000000000000000        0.0000000000000000     
   210.53420472877048        258.43076393946450     
   179.54532951083104        259.46387251000158     
   150.84012511169377        254.02391435241722     
   119.21045865782285        232.79302454781461     
   191.08587560124067        247.24384947559466     
   153.94922605533424        265.61487863189774     
   151.72099644057801        239.37476252007647     
   108.22855194998030        266.98467047803121     
   158.55023885939116        302.25983422445762     
   155.85421276137350        303.84934143497418     
   161.93085220647868        305.12520532752433     
   163.45500950811672        304.53428530937771     
   163.43624341968567        304.52986179426972     
 #              12
   0.0000000000000000        0.0000000000000000     
  -82.025344733149282        323.08350922403804     
  -83.586335117415686        266.97381925551787     
  -1.7283990783765120        279.58164171999971     
  -92.743704911048241        395.50956006660954     
  -72.970443652945079        403.18671371843828     
  -31.205337904064855        409.87878298985220     
  -34.027037943133820        334.63898958607740     
   13.283214853189911        413.41098337229323     
   81.856742354847171        454.27466580786631     
   106.87369621984523        464.02682003049006     
   85.695958430299839        457.11243124062304     
   65.231548313857374        444.54970262442754     
   34.546013121484080        464.45363986317159     
   15.799720650211874        483.63485776840548     
  -17.129872088158109        488.44895083231711     
  -30.211889474677427        515.01874105893728     
  -25.445371725054624        509.80626597393990     
  -15.537798051733844        502.89788386140998     
  -33.873836053943357        487.66156165121765     
  -31.542152175116673        503.54726001030025     
  -37.890218679195087        510.72904957982144     
  -37.973954822486007        510.23944064972437     
  -37.401105793275178        510.58500004224845     
  -37.006261011548752        511.49539014000425     
  -36.345732411326729        512.07545826137141     
  -36.639189576292779        510.95207732498022     
 #              13
   0.0000000000000000        0.0000000000000000     
   20.990838873477021       -332.67175382725054     
   29.907497020667375       -436.45005539473465     
  -13.299742662207169       -464.50051108649780     
  -39.644887178444080       -428.13337234951791     
  -66.452360342111660       -476.53425174797530     
  -69.380318793970375       -472.99813968748867     
  -61.315485633898732       -474.78578085624139     
  -66.458273847256606       -478.49256826344185     
  -64.960578401236347       -480.65769788722588     
  -65.350515631166331       -480.91563184474353     
  -65.235222444550203       -481.09066466672056     
 #              14
   0.0000000000000000        0.0000000000000000     
   318.53660325003636       -98.211727920040232     
   291.62597601538192       -42.444978744425171     
   238.85293708964770       -19.733921486179945     
   145.17103262912306       -42.964799821613269     
   310.17187261615720        57.163858581393981     
   353.87739002526956        78.529683901292330     
   345.45504466409062        58.777190442219037     
   367.00083700312337        45.160300508045829     
   368.27582729926098        57.741597826950091     
   364.04877004423741        55.037202949120491     
   354.67677742506470        51.461126968629330     
   335.79643632124811        47.061802155737972     
   313.92867734998259        49.106619026710725     
   275.90727688048486        65.381651166541857     
   311.57377318162264        139.68840098456144     
   314.58095833118432        51.050865992658117     
   338.37142298432531        16.723501505989624     
   334.03358265590140        21.065594309064792     
   345.67091768224930        21.603581825128835     
 #              15
   0.0000000000000000        0.0000000000000000     
  -332.95207278176321        15.938266575714033     
  -330.65214988174614        7.8640272605838213     
  -328.61004487785289        13.775216285712835     
  -326.10356624693304        24.463347798017054     
  -345.23110371980158        22.612337917049906     
  -344.40418504430670        23.178912151628417     
 #              16
   0.0000000000000000        0.0000000000000000     
   45.941371165740215       -330.15223992352793     
  -23.342306700244798       -377.38030746898880     
   40.669907793167731       -316.86297195163723     
   1.8186403283563664       -403.58569070275894     
   94.702828155423774       -387.07620905894134     
   97.495822273868029       -403.39080492352809     
   81.383430157416768       -416.91578550487674     
   73.626727691957910       -457.94493507160001     
   87.203037382895332       -477.58649551231383     
   83.672992853118075       -477.33873105699763     
   80.281129078700076       -479.02182089478310     
   79.517427278792738       -477.06195723887367     
   83.431245456449275       -478.37508973291915     
   81.071185009131753       -479.78695196339777     
   82.400807263261683       -479.93886501193634     
   81.881464244863864       -481.00550986763784     
   81.979510391353486       -481.07420123816860     
   81.981907719661550       -481.02323450220320     
   82.067640146297776       -481.07847827935126     
   82.114375876658045       -481.07749631074944     
   82.154927323714929       -481.10266659990413     
 #              17
   0.0000000000000000        0.0000000000000000     
   296.20315928499491        152.88819294078590     
   200.96912568574317        205.15515828686534     
   224.77881382102109        285.20942234182331     
   238.62462698928104        278.11776339534532     
   245.26669063206671        269.64315339737789     
   255.09688358438541        253.34641707320230     
   288.36478961579724        241.28794806491325     
   336.78046585788400        237.60656776680531     
   316.83531753683405        167.42482279636315     
   241.18203831438626        100.06231939157325     
   153.08721796293560        4.6192273407749127     
   81.871980975459650       -161.02614503093412     
   169.83120529913816       -35.536790444472786     
   16.816900736045540        32.156872079266194     
  -246.88753084989517       -104.65154913592390     
  -279.95077409551357       -227.90609851727817     
  -226.87365101355752       -198.23428252747900     
  -240.45827259219465       -288.71799352969390     
  -240.38031811017865       -288.92713262823764     
  -240.19507291372241       -288.94532270399026     
  -240.09581970972096       -289.26786502805817     
  -240.16764076204768       -289.01574240643492     
  -239.87695423393015       -289.16334754046466     
  -239.84131742916827       -289.66604053067965     
  -239.98283493967523       -289.91165873198673     
  -240.01682892891674       -289.89444554808887     
  -240.01122057251095       -289.87811098422225     
  -239.98096935695821       -289.87973550878155     
  -239.93735631791549       -289.84511959816956     
  -240.03887128829163       -289.80082257296482     
  -240.00934146772076       -289.76687643078702     
  -240.00752097548539       -289.67935592978546     
  -240.00002732011922       -289.81202073218185     
  -240.06404704448309       -289.77687279750518     
 #              18
   0.0000000000000000        0.0000000000000000     
  -275.67025950280583        187.39535516326637     
  -176.43470000986187        167.14943078760211     
  -255.96063336745109        75.257523584398314     
  -243.50695844459489        179.14924996985113     
  -218.71084088119056        285.83135698251886     
  -207.07011204484797        277.32341029826051     
  -205.76229801378867        265.55548898290363     
  -185.68317271763908        253.91141104193642     
  -208.24392938481881        280.96196886961809     
  -216.27392051567429        277.00901842998923     
  -221.41664829535711        260.64867099922873     
  -242.14392608590722        286.52551437656064     
  -240.31432724024106        287.65398021417224     
  -241.04094727234153        286.81934971421407     
  -240.14589441893307        288.44502431654536     
 #              19
   0.0000000000000000        0.0000000000000000     
  -76.074419409869563       -324.53627504881842     
  -15.925695772323792       -317.80126635805613     
  -90.898991274851682       -229.30871103150105     
  -11.882675044415208       -284.27719882541498     
  -111.78813075309640       -191.63774269298995     
  -37.827298556412060       -275.05059800857606     
  -49.174891122095708       -156.17936091282621     
   6.2568600971994428        12.007345818015779     
  -97.116780941550587       -290.63148468575162     
  -126.71532792167721       -341.96313165475965     
  -119.83656580638993       -333.06596672198498     
  -116.31462880426045       -311.29612621227187     
  -101.71945574857492       -281.46774317599846     
  -99.774379570372474       -221.64972814668349     
  -10.154495555232614       -252.23174200487924     
   125.53316144993229       -325.21036945753679     
   120.62791472148221       -302.68771997931259     
   145.65232596167573       -281.38396446486246     
   161.14582669694238       -265.98476729031262     
   157.16821183295332       -288.99587379083135     
   161.68041003721339       -282.31059897440349     
   153.60042064803940       -282.02104706357790     
   143.59190706697615       -271.33275301322470     
   171.85633839294326       -265.47402863631390     
   189.84908317317252       -250.82641951499210     
   152.95062877435595       -242.26451548158852     
   141.24653235367126       -195.30613615572796     
   51.735622957446523       -158.53998056298991     
  -118.53174186701530       -192.50065780462617     
  -131.75660113020297       -299.23211553290389     
  -153.91536097537096       -310.70892205060727     
  -153.89312942782209       -310.72252096526933     
  -153.85495045417599       -310.72759415832149     
  -153.79879575620771       -310.76776177229851     
  -153.81838903188583       -310.86336415964155     
 #              20
   0.0000000000000000        0.0000000000000000     
   271.81974715347047        192.93816669735008     
   350.11130566007557        248.03806586973201     
   323.85749976758126        297.69498876869687     
   304.20202776232941        327.13236727225512     
   313.60748628180971        323.62633928740274     
   323.86773241205998        309.38986797362725     
   322.55242444483355        279.59876104678199     
   338.05948950795880        239.09683442308926     
   267.43825241790739        231.72957161968637     
   238.52832692957708        182.66824926884374     
   273.90079192353750        282.62395561738617     
   277.12954402893973        287.74176050412342     
   277.40805175238387        286.85090662095718     
   275.58499951556905        286.78542194761911     
   273.83314131758380        286.07689760568297     
   273.18261835689458        283.56141448522698     
   268.19750742466772        284.70106458616846     
   268.81533234551455        280.77531309113112     
   263.63586933887592        274.81038704356814     
   253.83989891592176        284.78518670497397     
   257.51643483106074        283.30785495510116     
   257.59521360037309        290.26677141008520     
   254.51215897860223        289.86663947681006     
   254.81114944250285        290.43134507094010     
   255.25949015631670        290.85312455311163     
   255.73792463324540        291.48546387426728     
   255.58615141967746        292.36354968807467     
   255.31455674934355        292.19315070146592     
   255.44289719105299        292.30557077789229     
   255.27849509099352        292.15115151650667     
   255.15613847859228        292.04745948580666     
   255.07670955801413        291.97686468349059     
   255.12315859173168        292.03289060978580     
   255.19921500278912        292.07082013584630     
   255.11080363339721        291.97294868476104     
   255.11191321318933        291.86869376680789     
   254.95745433525539        291.83867331467451     
 #              21
   0.0000000000000000        0.0000000000000000     
   108.47034533715662       -315.19088707249938     
   128.08361401368205       -350.12730255866211     
   129.28624427367930       -347.25984657421236     
   133.06137066677942       -343.15629958569122     
   142.25633954703150       -340.16640057157497     
   150.99668812032866       -349.32770994869190     
   146.74399983109487       -351.60757794446624     
   145.22387135352162       -356.09573444574846     
   146.16592641063664       -355.38838671050195     
   147.45436588665271       -357.35078581081393     
   146.26059549691456       -359.52706472810263     
   146.50137966689374       -359.25914796669338     
   145.94673450537826       -358.82768870184725     
   146.27904700096093       -358.54221646591105     
   147.05547273610804       -358.15277440462273     
   146.94467177582413       -356.42056828058463     
   144.46079253706753       -356.08914289552638     
   143.95765708997158       -356.22247741202983     
   143.96975807124156       -356.20900693850911     
   144.00448616562386       -356.21546057685026     
 #              22
   0.0000000000000000        0.0000000000000000     
   247.91931916521094       -222.81634207519281     
   313.58549504334746       -217.78306305610360     
   380.91630900878090       -175.65896171764592     
   442.45901226399724       -152.63155092321514     
   453.18908494219124       -133.85213714750918     
   444.62553774252370       -106.91404940338293     
   455.87870517519787       -88.917321798890185     
   454.15037828666232       -90.697677039537709     
   458.80968141092586       -92.108576909916636     
   457.29460604937066       -91.840476729182441     
   458.60438669885593       -89.460413705162551     
   458.81281237273379       -89.128035248314475     
 #              23
   0.0000000000000000        0.0000000000000000     
   331.43917213396264        35.485014953703370     
   349.90303188274970        41.382697918750800     
   343.85071286186457        34.047829419896395     
   336.66628987302073        30.725068531736532     
   348.77049484357815        27.701573266446815     
   348.29986874632039        27.598352817810945     
   347.97687612917434        28.371363355402664     
   349.10953224261408        29.360863727765544     
   348.11244976577694        29.156338502761933     
   347.45436321497499        27.503448883836207     
   347.39770669287208        29.024948218213385     
   348.45493227131402        31.103943533473732     
   350.79551265733841        30.358954043031641     
 #              24
   0.0000000000000000        0.0000000000000000     
   227.82382789886671       -243.32573754664469     
   193.67640372867078       -275.84293103774564     
   186.10186953945257       -286.20111041186220     
   189.86114519514524       -281.79882811367389     
   196.78744080370677       -283.04408639674534     
   191.42299798970663       -284.75623624540992     
   188.55707342983413       -287.42910748998440     
   191.55611314863748       -286.88103424586933     
   192.68899200734185       -285.48985433170287     
   195.74683858762506       -286.38180984965686     
   196.71528591079183       -284.30300053444870     
   201.01855242205400       -283.53004932328048     
   205.06444596849465       -280.35158304813933     
   205.82099252886999       -288.75162871249762     
   206.54699659198880       -287.10958628959986     
   206.61414035800240       -290.35402961799849     
   205.76824416770680       -291.80676418223277     
   205.77562862197308       -292.02877109958098     
   205.86020361416661       -292.11036975839971     
   206.00991644687514       -292.10165735070308     
   205.72613951737708       -292.11232707813872     
   205.74193407551286       -292.08348395772862     
 #              25
   0.0000000000000000        0.0000000000000000     
   51.897041118400338        329.26859588224642     
  -3.4521530417931388        386.10350016968403     
  -1.9121959938247053        278.44883113209653     
   126.16764631634221        352.19932817640290     
   123.06157824340683        351.05232506558406     
   124.80048168771670        357.39271273970843     
   122.91303629549573        357.18915178821641     
   123.31257698701009        360.80187259489361     
   123.68083119378370        359.36596814966725     
   124.24063478922366        361.16216379609602     
   123.88713217565223        361.51365336759983     
   123.49332641235584        361.02330902935876     
   122.30442454953764        360.77224261612582     
   121.34337610295692        358.60554288783050     
   122.46396619612011        362.74237273867084     
   121.50946804177603        361.93984663377177     
   122.40960713292299        359.63441736103334     
   122.71617156236968        362.46596671651434     
   123.34557062595940        363.44848756630211     
   123.22365743757506        363.40195100942742     
   123.11102766450168        363.16772039561698     
   123.41614338719484        363.53045653625935     
   123.40663226676136        363.57225618342920     
   123.33564007624135        363.56755027295139     
 #              26
   0.0000000000000000        0.0000000000000000     
  -332.21562398732152        27.274352234758247     
  -345.22599185345240        34.107882823421335     
  -348.12870499488787        28.008797871540303     
  -349.23165285909755        28.458839896912316     
  -349.12596160955275        28.907634014871299     
  -349.90030811299027        28.843477413746719     
 #              27
   0.0000000000000000        0.0000000000000000     
   76.005420342635418        324.55244135524595     
   108.26983916703870        375.82128253622085     
   113.59127784761347        371.27340826418680     
   112.62186311172944        366.65703776493700     
   121.49643648088167        366.61571903270249     
   123.55063318108208        364.10090140486568     
   123.59798228182531        363.89552675326536     
   123.62030133279166        363.95877350255540     
   123.67300864486711        364.01810775830148     
 #              28
   0.0000000000000000        0.0000000000000000     
   98.720318496028952       -318.37934893323978     
   66.766572264736539       -351.85856378257370     
   121.14271341355148       -359.59901295231816     
   117.30065009859818       -360.57040779373528     
   120.75163795077650       -354.68226861855590     
   116.09919241661635       -349.77792936605130     
   128.02777321004226       -355.52610416177583     
   127.99680580227987       -355.50626280371603     
   128.02265614781689       -355.43743968700352     
   128.09460339650249       -355.39116795796161     
   128.06658420554965       -355.42811522594258     
   128.11069951329594       -355.40028213603938     
 #              29
   0.0000000000000000        0.0000000000000000     
  -297.14868931254108       -151.04227074216669     
  -250.61957684756760       -54.832946015271716     
  -254.22581762301382       -153.81596221777718     
  -338.79766621242072       -48.764084424491330     
  -321.96677064072878       -35.893274165547552     
  -344.53320492107309       -52.112419030700948     
  -344.55882389967422       -30.780295398509896     
  -341.78286356437917       -25.837934554080540     
  -347.37603044498417       -25.533250814639803     
  -347.84101449107123       -25.920767804721734     
  -347.98255696082856       -26.290997097743219     
  -347.88374487155977       -25.842862936820126     
  -348.19939520742162       -25.787867373756558     
  -348.20812556944168       -25.805355783471132     
  -348.21003383499726       -25.825997704502978     
  -348.19946730253872       -25.853431407165967     
  -348.15875977073807       -25.820649784778709     
  -348.09268190417191       -25.846975565458852     
  -347.99750114923728       -25.742248879795010     
  -347.82881914728040       -25.710832864408552     
  -347.60781044942115       -25.505081865711741     
  -347.38159317786057       -25.186803285370260     
 #              30
   0.0000000000000000        0.0000000000000000     
   294.82413018409403       -155.53084379731061     
   396.76634986463978       -111.11079805440646     
   388.77792975652864       -98.550113670420544     
   386.45607231059154       -98.715143607190683     
   382.98213766440608       -98.940900830422237     
   376.79103763257763       -100.83145940760275     
   364.15832868360866       -102.76783529061754     
   372.09462067897226       -126.14617171931764     
   337.88801553610188       -128.83493380292987     
   397.01420123505000       -115.85078562183160     
   415.61897834024523       -109.60322856944602     
   421.06883658535764       -97.385420077750211     
   420.33624199498820       -96.485544641552906     
   420.58104199125808       -96.396476715547607     
   420.71064196725837       -96.508694029827907     
 #              31
   0.0000000000000000        0.0000000000000000     
  -220.95370365380839       -249.58079243558805     
  -258.34894258486457       -270.25749895356086     
  -275.75801730127159       -262.26828330448359     
  -250.12609387421520       -268.61858223438327     
  -234.72928088889742       -255.76543310734809     
  -265.60548328333334       -242.88730330359948     
  -220.21627446804132       -236.85860381909714     
  -236.41677865544133       -184.94365877480388     
  -189.50891242369471       -277.56421701916338     
  -190.46070475222243       -288.78766554956866     
  -190.11108298209896       -289.41803822674916     
  -189.51452543309350       -289.80012998630320     
  -189.02608153435298       -290.71151293066794     
 #              32
   0.0000000000000000        0.0000000000000000     
  -327.90292325218979       -59.923151066842223     
  -343.04373429444331       -93.386948026531869     
  -371.38106663044840       -67.644729957823955     
  -372.15214086017096       -68.052081888339373     
 #              33
   0.0000000000000000        0.0000000000000000     
   65.440117853210410       -326.84660329651433     
  -1.7287883431717148       -313.01109879664938     
  -124.01361198466857       -359.07302224830892     
  -125.75254615179890       -359.02191325626256     
  -125.87962265314859       -359.24791515005137     
  -125.90918164444319       -359.22697265965149     
  -125.88940157834837       -359.23431371516762     
  -125.85569555650028       -359.24193951098806     
  -125.80262283441895       -359.21409128785729     
  -125.68417045499453       -359.19602815273686     
 #              34
   0.0000000000000000        0.0000000000000000     
   307.69821159109750        128.19095792898682     
   221.69848971043891        135.35987396677521     
   189.76576470962237        286.38862135909636     
   187.00947680473917        286.79643456626241     
   183.27422026288059        283.93501281261808     
   178.03112245791496        280.30978800769583     
   171.79727235949034        285.88815125088496     
   170.01102143488524        288.02744641370833     
   170.36092292813456        288.57248671035114     
 #              35
   0.0000000000000000        0.0000000000000000     
   328.77424404065783        54.941856235524369     
   348.78829559596875        80.532990496793147     
   361.56860028073936        104.18275578738840     
   386.52506724621537        92.304850916843193     
   386.45443536462000        92.355701816435754     
   386.49500553569351        92.186881138245568     
   386.54545617294929        92.206364177259999     
   386.53728120948989        92.224761573390012     
   386.54529147164902        92.260279862674139     
   386.55319538486003        92.213713484046352     
   386.54577847848321        92.229125940840277     
 #              36
   0.0000000000000000        0.0000000000000000     
   333.02382985254309       -14.361053633194983     
   333.62230408734689       -21.785536415440021     
   345.57484629523520       -20.153755763936864     
   345.50358740773055       -20.855149458624659     
   345.12431244934317       -20.684203191124386     
   344.78291860724261       -21.440691336846317     
   343.88700896523466       -21.500846954801805     
   345.31359790745796       -22.591684804146045     
   345.93131820157134       -23.274311552490396     
   346.63434526284465       -23.459390180256168     
   346.55276746217197       -23.265144231708376     
   346.36894554916063       -23.253249747707496     
   346.04129217728621       -23.333984871887601     
   345.80231900918864       -23.950893518655707     
   344.72417515889697       -23.478762665319874     
   343.37165104647715       -22.180729654524423     
   344.92650531387920       -20.298664468277082     
   344.45373784309101       -19.202216721886003     
   342.94483223993547       -17.668287161055854     
   340.21969073081334       -20.897464734160401     
   334.75298481014283       -21.291668812543737     
   339.04821643119396       -31.338432830926823     
   338.58822722256201       -42.048541800989170     
   349.37015957037119       -29.433276805672818     
   350.19838179961397       -29.419339725581960     
   350.15598861310320       -29.514427034643596     
   349.98129834145982       -29.584892042714554     
   349.62339617419985       -29.696449669334793     
   349.61660092496254       -30.437035080282605     
   349.78110400186461       -31.541647188360137     
   351.28988595607717       -31.774446649550260     
   350.96678621922052       -31.680816878452699     
   351.40295366258465       -32.046826791461953     
   351.04895542960725       -32.169536733638495     
 #              37
   0.0000000000000000        0.0000000000000000     
  -166.56256338870091       -288.73521362746186     
 #              38
   0.0000000000000000        0.0000000000000000     
   264.07302582316430        203.41226153727669     
   272.92139708933701        118.59887269315664     
   313.42280695107701        222.62105625593503     
   239.65046711337354        208.78807953961177     
   253.08070143616450        287.54567643038922     
   252.68992780077303        288.60538002624338     
   252.62220044247002        288.58868557286462     
   252.55046078003747        288.63692305030571     
 #              39
   0.0000000000000000        0.0000000000000000     
  -317.04319202974347       -102.93068297986888     
  -252.54018694916954       -114.72826682399482     
  -135.83500863326981       -167.85087527520196     
  -249.51991952787407       -116.61774329884501     
  -125.45551166253422       -72.281357360029943     
  -343.70606286538867       -43.917996063189648     
  -351.52904953464599       -55.976642724985354     
  -342.25009599125531       -37.654507203988395     
  -333.90931903689591       -30.322666428243149     
  -320.88923904480242       -37.065578412581424     
  -323.14831385788250       -7.8430773773032989     
  -327.46432610383118       -19.831873036656663     
  -325.53667723490832       -34.826322809886975     
  -327.37344400787799       -58.921680353031910     
  -295.49034660258440       -41.503184625344062     
  -338.03066543818323       -74.321831221631371     
  -311.97497656102706       -52.632591166665932     
  -293.06807487468353       -12.003171604404542     
  -255.16894740964170        6.1358279461539382     
  -331.98277642171308       -9.5789830268375837     
  -330.21677332683288       -3.8875682191332528     
  -334.85541864620825       -4.0840392925896873     
  -335.19944286143772       -3.4471613269393160     
  -335.15511754952269       -3.5450783035005919     
  -334.99589812492400       -3.6573593046868900     
  -335.35882155849220       -3.7969866987137624     
  -335.41808537866086       -3.9286310458870406     
  -335.28860700756030       -3.8365758037872504     
  -335.07058508355527       -3.8920599851264246     
  -335.50587393856370       -3.9660105342484098     
  -335.60737846963207       -3.9637404566411298     
  -335.61351918141315       -3.9746159357171709     
 #              40
   0.0000000000000000        0.0000000000000000     
   202.09395543415073       -265.08327802426646     
   193.93130216605618       -242.94853637070065     
   209.06545054105140       -286.09803623006189     
   203.48594905919782       -288.11230799256117     
   203.93730910750233       -287.77608204026603     
   204.13802470692409       -288.68304412804582     
   204.48801695372009       -288.80962248757635     
   204.91410340542348       -288.37032346754131     
   206.10112907563087       -288.19001162445937     
   205.18870817422470       -286.05827806538616     
   203.11690666222836       -288.24020722738027     
 #              41
   0.0000000000000000        0.0000000000000000     
   273.18719049078817       -190.99704202646927     
   363.05252733350375       -152.71870609169838     
   389.16654990488820       -209.08455712196155     
   333.22340719019257       -223.32239099330192     
   418.51526788316789       -231.71866497130893     
   386.10923130566016       -258.82392062402340     
   375.75003135905581       -286.95768056250535     
   372.40344070938608       -298.72849708725255     
   362.14408771635931       -299.95447114752352     
   377.06561469757372       -290.63923073467640     
   385.38999283033064       -294.68899909397425     
 #              42
   0.0000000000000000        0.0000000000000000     
  -148.95178321481779       -298.20207475508448     
  -149.88134678342632       -286.63871497244065     
  -138.63602987819363       -275.89198231566104     
  -166.73575668537757       -263.60950769489790     
  -177.79388250088340       -241.11498602107284     
  -216.46607257627181       -213.43052382421484     
  -285.86129049337211       -181.66681435103689     
  -363.40825843819198       -107.48735936663586     
  -377.93663838595791       -131.06928191527891     
  -356.51231890936708       -101.48767983452100     
  -371.51687352141658       -74.738333116258531     
  -371.26740425262227       -79.032343256930758     
  -365.38176567595502       -82.311803783409914     
  -364.38022795671964       -68.918626936828275     
  -356.81047698697853       -68.737651466284348     
  -351.49303823503539       -82.028318313073953     
  -326.94780115175161       -88.109732688502390     
  -280.79315558891051       -69.962127674329992     
  -358.35320507024716       -91.452172610370496     
  -340.23945636222675       -74.758577100199446     
  -312.98863179017167       -58.091069410181973     
  -330.31528888177365       -14.651779395165697     
  -330.79498519376966       -4.7237686317641980     
