PSD @ YYE. Simulation done on 2023- 5- 4   19h55
  -353.68985603060918       -352.82474235151699     
   263.47945043672894       -292.05486470119126     
  -445.87069168794324        194.92276567391582     
  -352.48605105748612        352.82506234936267     
   125.11410464881575        360.64286300046251     
   164.80613161856684        292.58119956219878     
  -194.69698681982467       -288.67510360026790     
   335.74518974089648        3.5660577990498465     
  -376.41194284552012        31.852298636309214     
   192.54001681261909       -288.67513333805442     
  -390.71362108614738        288.67374413672206     
  -346.89409545486200        23.488119200133397     
  -337.61168260293840        7.4130768238039106     
   116.99546130551087        395.09529364471445     
   149.16357316274522        318.98511874865420     
  -153.21989602801193       -311.95988953701584     
   169.84786013543913        288.67402526075983     
  -353.99135554885231        32.075020277459622     
   374.54883207697662       -57.138679982314912     
  -158.60671467391680        310.35377844749615     
   127.84143478800090        355.92102015834422     
  -148.84278570875028        319.54688281040734     
  -335.09480775864074        3.0527936408971672     
   192.83741265863992        288.67489166514491     
  -263.46812890255512        292.06888171624269     
   374.97771909594621       -56.169864817118807     
  -165.64397151526825       -290.44170056322486     
   461.66883939476855       -165.26215608370339     
  -162.56246610997010        302.93082251697081     
  -279.21879435500205        291.16687479459898     
  -127.91006715397148       -371.23047717091913     
   177.07146659194859        288.67202913621986     
   445.36837308739058        194.05717966766417     
   333.33512119251105        8.3968906082749206E-003
   167.78367570530122       -288.67351598099134     
   179.53334134881783       -289.57685375236889     
   413.20321545225488        95.572641307666700     
   41.499981130802730        519.72150659317617     
   49.705931516216992       -492.37694077108347     
  -374.92072542440485       -57.775945389014439     
  -180.41130910548898       -291.09604206957204     
  -236.33713424385255        296.30181892617048     
   276.73280005757852        288.67510893098751     
  -148.65976701542834       -319.86304783586331     
   154.97995933540295       -310.05797216359787     
  -235.68899977981005       -297.42254419969998     
  -176.80532748156779       -288.67509810625074     
  -228.07047455008885       -310.61834405955875     
   78.707143528936413       -483.79145141460481     
   209.41888521495304       -300.15969404902347     
   183.16210889343503       -295.85567444738814     
  -177.57343295838226        288.67190124205678     
   151.35807462202115       -317.18625893024358     
  -346.73597932522711        19.552554357187660     
  -335.97259107497052        3.5641694993710220     
   166.40379890829797       -289.12956575114083     
  -266.42411523307703       -288.67487907241610     
  -333.50869823299473       0.30508855839636578     
  -448.81958983760308       -184.87189069107330     
  -175.49296387405784       -288.67280818420528     
  -119.77753246846139       -374.20706071998768     
   164.93279553254507        291.67146442997756     
  -356.03767351784103        31.953055083250842     
  -374.89143130843132        56.312275312006761     
   334.57141188039674       -2.1447010921095502     
  -130.63086488684345       -416.97519514889018     
   138.88830573425753       -352.82409764295784     
   160.67526217876707       -299.04770368395475     
  -389.25363212198681       -96.226699885069522     
  -364.09158333587459        32.077079166830799     
  -338.90336146435470        9.6511944536366041     
   249.18769545783925       -288.67258634985257     
  -203.45751108043413        288.67436279301086     
  -162.14834486269314       -302.23276328361845     
   129.10290605734158        353.73181683168701     
  -162.46926253378962       -295.94501264193445     
   89.894527504181809        481.12298806837168     
   383.08324707673398        84.896122243593737     
  -345.85210998498053        21.081242852598251     
  -154.81851493294999       -310.05597909180392     
  -167.19521482508662        288.67509293540650     
   162.07679056693871        296.62425533366064     
  -116.40476556040943       -375.72493041665092     
  -454.53944381967955       -181.75597736993731     
  -148.75579895797972        321.80264942934832     
