PSD @ YYE. Simulation done on 2023- 5- 4   19h55
           1 ,   9.9999999999999995E-007 ,
           2 ,   3.0000000000000001E-006 ,
           3 ,   1.9999999999999999E-006 ,
           4 ,   1.1000000000000000E-005 ,
           5 ,   1.4000000000000000E-005 ,
           6 ,   9.9999999999999995E-007 ,
           7 ,   9.9999999999999995E-007 ,
           8 ,   0.0000000000000000      ,
           9 ,   0.0000000000000000      ,
          10 ,   1.9999999999999999E-006 ,
          11 ,   0.0000000000000000      ,
          12 ,   2.6999999999999999E-005 ,
          13 ,   4.8999999999999998E-005 ,
          14 ,   1.9000000000000001E-005 ,
          15 ,   2.0000000000000002E-005 ,
          16 ,   1.0300000000000000E-004 ,
          17 ,   1.0100000000000000E-004 ,
          18 ,   2.6999999999999999E-005 ,
          19 ,   2.3000000000000000E-005 ,
          20 ,   5.3999999999999998E-005 ,
          21 ,   3.4999999999999997E-005 ,
          22 ,   1.9999999999999999E-006 ,
          23 ,   1.9999999999999999E-006 ,
          24 ,   9.9999999999999995E-007 ,
          25 ,   3.9999999999999998E-006 ,
          26 ,   1.9999999999999999E-006 ,
          27 ,   3.9999999999999998E-006 ,
          28 ,   1.9000000000000001E-005 ,
          29 ,   1.0000000000000001E-005 ,
          30 ,   1.9999999999999999E-006 ,
          31 ,   1.9999999999999999E-006 ,
          32 ,   9.9999999999999995E-007 ,
          33 ,   9.9999999999999995E-007 ,
          34 ,   9.9999999999999995E-007 ,
          35 ,   1.9999999999999999E-006 ,
          36 ,   1.7000000000000000E-005 ,
          37 ,   1.4000000000000000E-005 ,
          38 ,   5.0000000000000004E-006 ,
          39 ,   9.9999999999999995E-007 ,
          40 ,   1.9999999999999999E-006 ,
          41 ,   9.9999999999999995E-007 ,
          42 ,   3.0000000000000001E-006 ,
          43 ,   3.9999999999999998E-006 ,
          44 ,   3.4999999999999997E-005 ,
          45 ,   6.7000000000000002E-005 ,
          46 ,   3.1999999999999999E-005 ,
          47 ,   4.8000000000000001E-005 ,
          48 ,   2.5300000000000002E-004 ,
          49 ,   3.2699999999999998E-004 ,
          50 ,   1.0900000000000001E-004 ,
          51 ,   9.2000000000000000E-005 ,
          52 ,   4.4299999999999998E-004 ,
          53 ,   2.6200000000000003E-004 ,
          54 ,   4.0000000000000003E-005 ,
          55 ,   1.8000000000000000E-005 ,
          56 ,   1.8000000000000000E-005 ,
          57 ,   1.2999999999999999E-005 ,
          58 ,   2.1999999999999999E-005 ,
          59 ,   3.8000000000000002E-005 ,
          60 ,   3.2299999999999999E-004 ,
          61 ,   5.9299999999999999E-004 ,
          62 ,   1.7500000000000000E-004 ,
          63 ,   2.2200000000000000E-004 ,
          64 ,   8.9800000000000004E-004 ,
          65 ,   9.3899999999999995E-004 ,
          66 ,   2.4300000000000000E-004 ,
          67 ,   2.2100000000000001E-004 ,
          68 ,   6.8900000000000005E-004 ,
          69 ,   3.9399999999999998E-004 ,
          70 ,   4.3999999999999999E-005 ,
          71 ,   1.8000000000000000E-005 ,
          72 ,   2.9000000000000000E-005 ,
          73 ,   3.1999999999999999E-005 ,
          74 ,   2.4000000000000001E-005 ,
          75 ,   3.1999999999999999E-005 ,
          76 ,   3.2699999999999998E-004 ,
          77 ,   5.3100000000000000E-004 ,
          78 ,   1.4700000000000000E-004 ,
          79 ,   1.2799999999999999E-004 ,
          80 ,   4.6600000000000000E-004 ,
          81 ,   3.1399999999999999E-004 ,
          82 ,   5.5000000000000002E-005 ,
          83 ,   4.1999999999999998E-005 ,
          84 ,   1.2600000000000000E-004 ,
          85 ,   5.5000000000000002E-005 ,
          86 ,   6.0000000000000002E-006 ,
          87 ,   6.9999999999999999E-006 ,
          88 ,   9.9999999999999995E-007 ,
          89 ,   5.0000000000000004E-006 ,
          90 ,   3.9999999999999998E-006 ,
          91 ,   3.0000000000000001E-006 ,
          92 ,   2.6999999999999999E-005 ,
          93 ,   2.8000000000000000E-005 ,
          94 ,   1.9999999999999999E-006 ,
          95 ,   9.9999999999999995E-007 ,
          96 ,   9.9999999999999995E-007 ,
          97 ,   0.0000000000000000      ,
          98 ,   1.9999999999999999E-006 ,
          99 ,   3.0000000000000001E-006 ,
         100 ,   1.8000000000000000E-005 ,
         101 ,   2.9000000000000000E-005 ,
         102 ,   3.0000000000000001E-006 ,
         103 ,   9.9999999999999995E-007 ,
         104 ,   1.9999999999999999E-006 ,
         105 ,   1.9999999999999999E-006 ,
         106 ,   0.0000000000000000      ,
         107 ,   6.9999999999999999E-006 ,
         108 ,   3.1000000000000001E-005 ,
         109 ,   8.6000000000000003E-005 ,
         110 ,   2.5000000000000001E-005 ,
         111 ,   4.6000000000000000E-005 ,
         112 ,   1.6300000000000000E-004 ,
         113 ,   1.3200000000000001E-004 ,
         114 ,   3.1999999999999999E-005 ,
         115 ,   3.1000000000000001E-005 ,
         116 ,   8.2999999999999998E-005 ,
         117 ,   2.6999999999999999E-005 ,
         118 ,   9.9999999999999995E-007 ,
         119 ,   1.9999999999999999E-006 ,
         120 ,   9.9999999999999995E-007 ,
         121 ,   1.9999999999999999E-006 ,
         122 ,   3.0000000000000001E-006 ,
         123 ,   9.9999999999999995E-007 ,
         124 ,   2.3000000000000000E-005 ,
         125 ,   1.0000000000000001E-005 ,
         126 ,   1.9999999999999999E-006 ,
         127 ,   0.0000000000000000      ,
         128 ,   9.9999999999999995E-007 ,
         129 ,   9.9999999999999995E-007 ,
         130 ,   9.9999999999999995E-007 ,
         131 ,   3.0000000000000001E-006 ,
         132 ,   1.4000000000000000E-005 ,
