Circle Test @ YYE. Version 1.0.0.. Simulation on 2023- 6- 1   20h50
# No. Particle  5000000, Rho ratio  2.00, Reactivity 1.00E+01, Diff coef 1.00E+00
 r0, θ0 =   0.10000000000000001        0.0000000000000000     

       1            2.10645292E-02
       2            2.09528243E-02
       3            2.07356773E-02
       4            2.04249570E-02
       5            2.00369324E-02
       6            1.95907126E-02
       7            1.91065603E-02
       8            1.86043052E-02
       9            1.81020289E-02
      10            1.76151268E-02
      11            1.71557766E-02
      12            1.67327828E-02
      13            1.63517260E-02
      14            1.60153241E-02
      15            1.57239184E-02
      16            1.54760028E-02
      17            1.52687405E-02
      18            1.50984281E-02
      19            1.49608852E-02
      20            1.48517656E-02
      21            1.47667895E-02
      22            1.47019091E-02
      23            1.46534165E-02
      24            1.46180078E-02
      25            1.45928141E-02
      26            1.45754101E-02
      27            1.45638086E-02
      28            1.45564470E-02
      29            1.45521714E-02
      30            1.45502221E-02
      31            1.45502221E-02
      32            1.45521714E-02
      33            1.45564470E-02
      34            1.45638086E-02
      35            1.45754101E-02
      36            1.45928141E-02
      37            1.46180078E-02
      38            1.46534165E-02
      39            1.47019091E-02
      40            1.47667895E-02
      41            1.48517656E-02
      42            1.49608852E-02
      43            1.50984281E-02
      44            1.52687405E-02
      45            1.54760028E-02
      46            1.57239184E-02
      47            1.60153241E-02
      48            1.63517260E-02
      49            1.67327828E-02
      50            1.71557766E-02
      51            1.76151268E-02
      52            1.81020289E-02
      53            1.86043052E-02
      54            1.91065603E-02
      55            1.95907126E-02
      56            2.00369324E-02
      57            2.04249570E-02
      58            2.07356773E-02
      59            2.09528243E-02
      60            2.10645292E-02
