Circle Test @ YYE. Version 1.0.0.. Simulation on 2023- 6- 1   20h50
# Polygon        60, Circle Radius    1.00, Thickness 1.00E-03
# No. Particle  5000000, Rho ratio  2.00, Reactivity 1.00E+01, Diff coef 1.00E+00

#   Segment Index   Hitting Probability

 r0, θ0 =   0.10000000000000001        0.0000000000000000     

       1            1.99556000E-02
       2            1.99292000E-02
       3            1.98760000E-02
       4            1.97544000E-02
       5            1.95938000E-02
       6            1.92476000E-02
       7            1.89916000E-02
       8            1.88006000E-02
       9            1.85084000E-02
      10            1.81930000E-02
      11            1.78626000E-02
      12            1.74764000E-02
      13            1.72372000E-02
      14            1.68360000E-02
      15            1.63988000E-02
      16            1.62902000E-02
      17            1.59382000E-02
      18            1.57926000E-02
      19            1.54012000E-02
      20            1.51722000E-02
      21            1.50292000E-02
      22            1.46066000E-02
      23            1.44924000E-02
      24            1.44682000E-02
      25            1.41066000E-02
      26            1.41084000E-02
      27            1.40098000E-02
      28            1.39450000E-02
      29            1.39502000E-02
      30            1.39646000E-02
      31            1.38778000E-02
      32            1.39080000E-02
      33            1.39538000E-02
      34            1.40510000E-02
      35            1.41186000E-02
      36            1.42206000E-02
      37            1.43806000E-02
      38            1.45174000E-02
      39            1.47572000E-02
      40            1.49542000E-02
      41            1.51566000E-02
      42            1.53600000E-02
      43            1.56380000E-02
      44            1.59164000E-02
      45            1.63132000E-02
      46            1.64540000E-02
      47            1.69172000E-02
      48            1.71766000E-02
      49            1.75242000E-02
      50            1.79568000E-02
      51            1.81142000E-02
      52            1.86792000E-02
      53            1.88534000E-02
      54            1.90238000E-02
      55            1.92120000E-02
      56            1.95052000E-02
      57            1.97030000E-02
      58            1.97806000E-02
      59            2.00018000E-02
      60            2.00380000E-02
