PSD @ YYE. Simulation done on 2023- 4-26   16h11
           1 ,   2.5999999999999998E-005 ,
           2 ,   3.9999999999999998E-006 ,
           3 ,   1.0000000000000001E-005 ,
           4 ,   1.5000000000000000E-005 ,
           5 ,   7.9999999999999996E-006 ,
           6 ,   0.0000000000000000      ,
           7 ,   0.0000000000000000      ,
           8 ,   1.9999999999999999E-006 ,
           9 ,   0.0000000000000000      ,
          10 ,   0.0000000000000000      ,
          11 ,   9.9999999999999995E-007 ,
          12 ,   5.0000000000000004E-006 ,
          13 ,   9.0000000000000002E-006 ,
          14 ,   3.0000000000000001E-006 ,
          15 ,   0.0000000000000000      ,
          16 ,   9.0000000000000002E-006 ,
          17 ,   3.0000000000000001E-006 ,
          18 ,   0.0000000000000000      ,
          19 ,   0.0000000000000000      ,
          20 ,   3.0000000000000001E-006 ,
          21 ,   0.0000000000000000      ,
          22 ,   0.0000000000000000      ,
          23 ,   0.0000000000000000      ,
          24 ,   0.0000000000000000      ,
          25 ,   0.0000000000000000      ,
          26 ,   0.0000000000000000      ,
          27 ,   9.9999999999999995E-007 ,
          28 ,   9.9999999999999995E-007 ,
          29 ,   1.9999999999999999E-006 ,
          30 ,   0.0000000000000000      ,
          31 ,   0.0000000000000000      ,
          32 ,   0.0000000000000000      ,
          33 ,   0.0000000000000000      ,
          34 ,   0.0000000000000000      ,
          35 ,   0.0000000000000000      ,
          36 ,   0.0000000000000000      ,
          37 ,   9.9999999999999995E-007 ,
          38 ,   0.0000000000000000      ,
          39 ,   0.0000000000000000      ,
          40 ,   0.0000000000000000      ,
          41 ,   0.0000000000000000      ,
          42 ,   0.0000000000000000      ,
          43 ,   0.0000000000000000      ,
          44 ,   0.0000000000000000      ,
          45 ,   1.9999999999999999E-006 ,
          46 ,   9.9999999999999995E-007 ,
          47 ,   9.9999999999999995E-007 ,
          48 ,   5.0000000000000004E-006 ,
          49 ,   3.9999999999999998E-006 ,
          50 ,   1.9999999999999999E-006 ,
          51 ,   9.9999999999999995E-007 ,
          52 ,   9.0000000000000002E-006 ,
          53 ,   3.0000000000000001E-006 ,
          54 ,   0.0000000000000000      ,
          55 ,   0.0000000000000000      ,
          56 ,   0.0000000000000000      ,
          57 ,   0.0000000000000000      ,
          58 ,   0.0000000000000000      ,
          59 ,   1.9999999999999999E-006 ,
          60 ,   5.0000000000000004E-006 ,
          61 ,   3.0000000000000001E-006 ,
          62 ,   3.0000000000000001E-006 ,
          63 ,   3.0000000000000001E-006 ,
          64 ,   7.9999999999999996E-006 ,
          65 ,   1.2769999999999999E-003 ,
          66 ,   3.5199999999999999E-004 ,
