Circle Test @ YYE. Version 1.1.0.. Simulation on 2023- 6- 2   14h11
# No. Particle  1000000, Rho ratio  2.00, Reactivity 1.00E+00, Diff coef 1.00E+00
 # r0, θ0 =   0.90000000000000002        0.0000000000000000     

       1            6.46752020E-02
       2            5.16070910E-02
       3            4.08611523E-02
       4            3.34942213E-02
       5            2.82615556E-02
       6            2.43776807E-02
       7            2.13917448E-02
       8            1.90327667E-02
       9            1.71291139E-02
      10            1.55671133E-02
      11            1.42684666E-02
      12            1.31772151E-02
      13            1.22520316E-02
      14            1.14616864E-02
      15            1.07823460E-02
      16            1.01957776E-02
      17            9.68791605E-03
      18            9.24763820E-03
      19            8.86583452E-03
      20            8.53488680E-03
      21            8.24849750E-03
      22            8.00165280E-03
      23            7.79048948E-03
      24            7.61199185E-03
      25            7.46363844E-03
      26            7.34319069E-03
      27            7.24871434E-03
      28            7.17874239E-03
      29            7.13238528E-03
      30            7.10925680E-03
      31            7.10925680E-03
      32            7.13238528E-03
      33            7.17874239E-03
      34            7.24871434E-03
      35            7.34319069E-03
      36            7.46363844E-03
      37            7.61199185E-03
      38            7.79048948E-03
      39            8.00165280E-03
      40            8.24849750E-03
      41            8.53488680E-03
      42            8.86583452E-03
      43            9.24763820E-03
      44            9.68791605E-03
      45            1.01957776E-02
      46            1.07823460E-02
      47            1.14616864E-02
      48            1.22520316E-02
      49            1.31772151E-02
      50            1.42684666E-02
      51            1.55671133E-02
      52            1.71291139E-02
      53            1.90327667E-02
      54            2.13917448E-02
      55            2.43776807E-02
      56            2.82615556E-02
      57            3.34942213E-02
      58            4.08611523E-02
      59            5.16070910E-02
      60            6.46752020E-02
